EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
219 3 30 50 100.0 25.0 0.922 0.959 2.738 0.896 1.133 2.511 0.05 qd_soft ~boston [50] 1 1
220 3 30 50 160.0 5.0 0.804 0.738 3.259 0.852 1.565 35.77 0.05 qd_soft ~boston [50] 1 1
221 3 30 50 160.0 15.0 0.882 1.022 2.635 0.903 1.559 13.785 0.05 qd_soft ~boston [50] 1 1
222 3 30 50 160.0 25.0 0.902 1.208 3.167 0.861 1.653 2.837 0.05 qd_soft ~boston [50] 1 1
223 3 30 50 200.0 5.0 0.863 0.891 3.101 0.866 1.187 2.706 0.05 qd_soft ~boston [50] 1 1
224 3 30 50 200.0 15.0 0.941 1.203 3.714 0.808 1.22 2.834 0.05 qd_soft ~boston [50] 1 1
225 3 30 50 200.0 25.0 0.902 1.126 2.817 0.89 1.593 2.461 0.05 qd_soft ~boston [50] 1 1
226 3 30 75 100.0 5.0 0.725 0.653 3.104 0.866 2.497 3.96 0.05 qd_soft ~boston [75] 1 1
227 3 30 75 100.0 15.0 0.784 0.876 2.701 0.899 3.876 2.965 0.05 qd_soft ~boston [75] 1 1
228 3 30 75 100.0 25.0 0.863 0.841 2.746 0.895 2.242 2.877 0.05 qd_soft ~boston [75] 1 1
229 3 30 75 160.0 5.0 0.824 0.769 3.032 0.872 1.377 3.493 0.05 qd_soft ~boston [75] 1 1
230 3 30 75 160.0 15.0 0.843 0.849 2.791 0.892 2.164 28.329 0.05 qd_soft ~boston [75] 1 1
231 3 30 75 160.0 25.0 0.922 1.171 2.964 0.878 1.323 2.35 0.05 qd_soft ~boston [75] 1 1
232 3 30 75 200.0 5.0 0.804 0.746 3.139 0.863 1.56 5.682 0.05 qd_soft ~boston [75] 1 1
233 3 30 75 200.0 15.0 0.961 1.037 3.191 0.858 1.02 2.394 0.05 qd_soft ~boston [75] 1 1
234 3 30 75 200.0 25.0 0.922 1.153 2.982 0.876 1.301 2.447 0.05 qd_soft ~boston [75] 1 1
235 3 30 100 100.0 5.0 0.824 0.67 2.797 0.891 1.233 2.422 0.05 qd_soft ~boston [100] 1 1
236 3 30 100 100.0 15.0 0.843 0.792 3.19 0.858 2.068 6.442 0.05 qd_soft ~boston [100] 1 1
237 3 30 100 100.0 25.0 0.882 0.907 2.992 0.876 1.772 4.632 0.05 qd_soft ~boston [100] 1 1
238 3 30 100 160.0 5.0 0.824 0.759 2.689 0.9 1.338 13.782 0.05 qd_soft ~boston [100] 1 1
239 3 30 100 160.0 15.0 0.882 0.89 2.49 0.914 1.403 2.323 0.05 qd_soft ~boston [100] 1 1
240 3 30 100 160.0 25.0 0.882 1.076 3.391 0.84 1.966 5.041 0.05 qd_soft ~boston [100] 1 1
241 3 30 100 200.0 5.0 0.804 0.755 2.724 0.897 1.551 2.616 0.05 qd_soft ~boston [100] 1 1
242 3 30 100 200.0 15.0 0.902 1.021 3.632 0.817 1.312 9.065 0.05 qd_soft ~boston [100] 1 1
243 3 30 100 200.0 25.0 0.922 1.159 3.443 0.835 1.335 2.803 0.05 qd_soft ~boston [100] 1 1
