EXP split_seed random_seed neurons soft lambda_in PICP_test MPIW_test RMSE R2 qd_loss NLL alpha loss data h_size bstraps ensemb
145 2 30 75 100.0 5.0 0.924 0.783 4.037 0.944 0.891 2.843 0.05 qd_soft ~power [75] 1 1
146 2 30 75 100.0 15.0 0.949 0.856 4.068 0.943 0.859 2.837 0.05 qd_soft ~power [75] 1 1
147 2 30 75 100.0 25.0 0.96 0.888 4.089 0.942 0.889 2.824 0.05 qd_soft ~power [75] 1 1
148 2 30 75 160.0 5.0 0.924 0.788 4.067 0.943 0.897 2.853 0.05 qd_soft ~power [75] 1 1
149 2 30 75 160.0 15.0 0.945 0.858 4.089 0.942 0.872 2.828 0.05 qd_soft ~power [75] 1 1
150 2 30 75 160.0 25.0 0.952 0.889 4.065 0.943 0.892 2.824 0.05 qd_soft ~power [75] 1 1
151 2 30 75 200.0 5.0 0.927 0.785 4.05 0.943 0.871 2.85 0.05 qd_soft ~power [75] 1 1
152 2 30 75 200.0 15.0 0.954 0.87 4.061 0.943 0.87 2.821 0.05 qd_soft ~power [75] 1 1
153 2 30 75 200.0 25.0 0.95 0.89 4.082 0.943 0.892 2.835 0.05 qd_soft ~power [75] 1 1
154 2 30 100 100.0 5.0 0.929 0.789 4.046 0.944 0.86 2.841 0.05 qd_soft ~power [100] 1 1
155 2 30 100 100.0 15.0 0.95 0.858 4.072 0.943 0.86 2.827 0.05 qd_soft ~power [100] 1 1
156 2 30 100 100.0 25.0 0.956 0.878 4.067 0.943 0.88 2.82 0.05 qd_soft ~power [100] 1 1
157 2 30 100 160.0 5.0 0.938 0.784 4.056 0.943 0.806 2.845 0.05 qd_soft ~power [100] 1 1
158 2 30 100 160.0 15.0 0.948 0.86 4.095 0.942 0.864 2.836 0.05 qd_soft ~power [100] 1 1
159 2 30 100 160.0 25.0 0.953 0.884 4.091 0.942 0.885 2.823 0.05 qd_soft ~power [100] 1 1
160 2 30 100 200.0 5.0 0.928 0.788 4.075 0.943 0.866 2.853 0.05 qd_soft ~power [100] 1 1
161 2 30 100 200.0 15.0 0.947 0.863 4.087 0.942 0.87 2.861 0.05 qd_soft ~power [100] 1 1
162 2 30 100 200.0 25.0 0.958 0.905 4.124 0.941 0.906 2.828 0.05 qd_soft ~power [100] 1 1
163 3 10 50 100.0 5.0 0.943 0.794 4.028 0.944 0.804 2.828 0.05 qd_soft ~power [50] 1 1
164 3 10 50 100.0 15.0 0.961 0.858 4.027 0.944 0.858 2.806 0.05 qd_soft ~power [50] 1 1
165 3 10 50 100.0 25.0 0.969 0.897 4.044 0.943 0.897 2.81 0.05 qd_soft ~power [50] 1 1
166 3 10 50 160.0 5.0 0.934 0.784 4.03 0.944 0.824 2.849 0.05 qd_soft ~power [50] 1 1
167 3 10 50 160.0 15.0 0.963 0.862 4.047 0.943 0.862 2.814 0.05 qd_soft ~power [50] 1 1
168 3 10 50 160.0 25.0 0.967 0.936 4.084 0.942 0.937 2.816 0.05 qd_soft ~power [50] 1 1
169 3 10 50 200.0 5.0 0.938 0.782 4.008 0.944 0.804 2.835 0.05 qd_soft ~power [50] 1 1
170 3 10 50 200.0 15.0 0.968 0.874 4.023 0.944 0.874 2.804 0.05 qd_soft ~power [50] 1 1
171 3 10 50 200.0 25.0 0.961 0.907 4.134 0.941 0.908 2.826 0.05 qd_soft ~power [50] 1 1
172 3 10 75 100.0 5.0 0.936 0.782 4.018 0.944 0.813 2.845 0.05 qd_soft ~power [75] 1 1
173 3 10 75 100.0 15.0 0.958 0.857 4.039 0.944 0.857 2.816 0.05 qd_soft ~power [75] 1 1
174 3 10 75 100.0 25.0 0.967 0.879 4.047 0.943 0.88 2.821 0.05 qd_soft ~power [75] 1 1
175 3 10 75 160.0 5.0 0.933 0.78 4.021 0.944 0.824 2.836 0.05 qd_soft ~power [75] 1 1
176 3 10 75 160.0 15.0 0.956 0.859 4.075 0.943 0.86 2.828 0.05 qd_soft ~power [75] 1 1
177 3 10 75 160.0 25.0 0.961 0.882 4.09 0.942 0.883 2.829 0.05 qd_soft ~power [75] 1 1
178 3 10 75 200.0 5.0 0.933 0.785 4.038 0.944 0.829 2.846 0.05 qd_soft ~power [75] 1 1
179 3 10 75 200.0 15.0 0.952 0.863 4.064 0.943 0.864 2.824 0.05 qd_soft ~power [75] 1 1
180 3 10 75 200.0 25.0 0.966 0.891 4.064 0.943 0.893 2.818 0.05 qd_soft ~power [75] 1 1
181 3 10 100 100.0 5.0 0.938 0.787 4.014 0.944 0.809 2.846 0.05 qd_soft ~power [100] 1 1
182 3 10 100 100.0 15.0 0.957 0.852 4.097 0.942 0.852 2.831 0.05 qd_soft ~power [100] 1 1
183 3 10 100 100.0 25.0 0.966 0.888 4.103 0.942 0.889 2.827 0.05 qd_soft ~power [100] 1 1
184 3 10 100 160.0 5.0 0.932 0.784 4.033 0.944 0.835 2.851 0.05 qd_soft ~power [100] 1 1
185 3 10 100 160.0 15.0 0.961 0.857 4.044 0.943 0.858 2.826 0.05 qd_soft ~power [100] 1 1
186 3 10 100 160.0 25.0 0.967 0.887 4.048 0.943 0.888 2.815 0.05 qd_soft ~power [100] 1 1
187 3 10 100 200.0 5.0 0.936 0.782 4.023 0.944 0.813 2.842 0.05 qd_soft ~power [100] 1 1
188 3 10 100 200.0 15.0 0.959 0.854 4.046 0.943 0.855 2.813 0.05 qd_soft ~power [100] 1 1
189 3 10 100 200.0 25.0 0.963 0.899 4.06 0.943 0.899 2.81 0.05 qd_soft ~power [100] 1 1
190 3 20 50 100.0 5.0 0.935 0.788 4.025 0.944 0.822 2.851 0.05 qd_soft ~power [50] 1 1
191 3 20 50 100.0 15.0 0.968 0.869 4.057 0.943 0.869 2.816 0.05 qd_soft ~power [50] 1 1
192 3 20 50 100.0 25.0 0.962 0.891 4.071 0.943 0.891 2.812 0.05 qd_soft ~power [50] 1 1
193 3 20 50 160.0 5.0 0.949 0.801 4.023 0.944 0.802 2.829 0.05 qd_soft ~power [50] 1 1
194 3 20 50 160.0 15.0 0.958 0.858 4.052 0.943 0.859 2.821 0.05 qd_soft ~power [50] 1 1
195 3 20 50 160.0 25.0 0.966 0.908 4.103 0.942 0.909 2.827 0.05 qd_soft ~power [50] 1 1
196 3 20 50 200.0 5.0 0.943 0.795 4.011 0.944 0.807 2.844 0.05 qd_soft ~power [50] 1 1
197 3 20 50 200.0 15.0 0.957 0.883 4.082 0.942 0.886 2.826 0.05 qd_soft ~power [50] 1 1
198 3 20 50 200.0 25.0 0.964 0.898 4.071 0.943 0.899 2.818 0.05 qd_soft ~power [50] 1 1
199 3 20 75 100.0 5.0 0.938 0.78 4.01 0.944 0.802 2.84 0.05 qd_soft ~power [75] 1 1
200 3 20 75 100.0 15.0 0.964 0.854 4.048 0.943 0.855 2.819 0.05 qd_soft ~power [75] 1 1
201 3 20 75 100.0 25.0 0.968 0.89 4.061 0.943 0.89 2.818 0.05 qd_soft ~power [75] 1 1
202 3 20 75 160.0 5.0 0.936 0.786 3.987 0.945 0.817 2.824 0.05 qd_soft ~power [75] 1 1
203 3 20 75 160.0 15.0 0.954 0.847 4.054 0.943 0.849 2.828 0.05 qd_soft ~power [75] 1 1
204 3 20 75 160.0 25.0 0.961 0.923 4.031 0.944 0.925 2.803 0.05 qd_soft ~power [75] 1 1
205 3 20 75 200.0 5.0 0.93 0.781 4.029 0.944 0.843 2.839 0.05 qd_soft ~power [75] 1 1
206 3 20 75 200.0 15.0 0.963 0.874 4.049 0.943 0.875 2.813 0.05 qd_soft ~power [75] 1 1
207 3 20 75 200.0 25.0 0.964 0.895 4.068 0.943 0.896 2.815 0.05 qd_soft ~power [75] 1 1
208 3 20 100 100.0 5.0 0.941 0.787 4.011 0.944 0.8 2.84 0.05 qd_soft ~power [100] 1 1
209 3 20 100 100.0 15.0 0.959 0.848 4.05 0.943 0.848 2.817 0.05 qd_soft ~power [100] 1 1
210 3 20 100 100.0 25.0 0.962 0.881 4.032 0.944 0.882 2.813 0.05 qd_soft ~power [100] 1 1
211 3 20 100 160.0 5.0 0.935 0.786 4.028 0.944 0.82 2.839 0.05 qd_soft ~power [100] 1 1
212 3 20 100 160.0 15.0 0.959 0.852 4.037 0.944 0.852 2.804 0.05 qd_soft ~power [100] 1 1
213 3 20 100 160.0 25.0 0.963 0.88 4.084 0.942 0.88 2.815 0.05 qd_soft ~power [100] 1 1
214 3 20 100 200.0 5.0 0.943 0.788 4.011 0.944 0.799 2.846 0.05 qd_soft ~power [100] 1 1
215 3 20 100 200.0 15.0 0.962 0.849 4.039 0.944 0.851 2.823 0.05 qd_soft ~power [100] 1 1
216 3 20 100 200.0 25.0 0.964 0.908 4.055 0.943 0.907 2.801 0.05 qd_soft ~power [100] 1 1
217 3 30 50 100.0 5.0 0.933 0.792 4.042 0.943 0.837 2.844 0.05 qd_soft ~power [50] 1 1
218 3 30 50 100.0 15.0 0.964 0.868 4.06 0.943 0.869 2.83 0.05 qd_soft ~power [50] 1 1
219 3 30 50 100.0 25.0 0.969 0.891 4.069 0.943 0.891 2.812 0.05 qd_soft ~power [50] 1 1
220 3 30 50 160.0 5.0 0.937 0.799 4.026 0.944 0.824 2.833 0.05 qd_soft ~power [50] 1 1
221 3 30 50 160.0 15.0 0.96 0.868 4.052 0.943 0.868 2.81 0.05 qd_soft ~power [50] 1 1
222 3 30 50 160.0 25.0 0.966 0.902 4.074 0.943 0.903 2.826 0.05 qd_soft ~power [50] 1 1
223 3 30 50 200.0 5.0 0.934 0.796 4.028 0.944 0.836 2.854 0.05 qd_soft ~power [50] 1 1
224 3 30 50 200.0 15.0 0.963 0.866 4.038 0.944 0.866 2.81 0.05 qd_soft ~power [50] 1 1
225 3 30 50 200.0 25.0 0.961 0.916 4.131 0.941 0.917 2.84 0.05 qd_soft ~power [50] 1 1
226 3 30 75 100.0 5.0 0.936 0.785 4.006 0.944 0.816 2.846 0.05 qd_soft ~power [75] 1 1
