EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
286 naval 1 20 5000 0.0001 1 75 0.25 0 0.05 0.00899 0.99476 0.10589 0.00935 0.99441 0.11033 0.00911 0.99079 0.10266
478 naval 1 30 5000 0.0001 1 75 0.75 0.01 0.05 0.08363 0.93482 0.99192 0.0836 0.93715 0.99197 0.08381 0.92211 0.99197
109 naval 1 10 5000 0.0001 1 75 0.25 0.1 0.05 0.08691 0.87872 0.91976 0.08701 0.87616 0.91976 0.0885 0.86851 0.91986
679 naval 2 10 5000 0.01 1 100 0.75 0.1 0.05 0.08777 0.91318 0.9455 0.08845 0.91713 0.94587 0.08921 0.90704 0.94579
1255 naval 3 10 5000 0.0001 1 100 0.5 1 0.05 0.20034 0.60486 0.60626 0.19913 0.60708 0.60627 0.20765 0.57789 0.60615
1355 naval 3 20 5000 0.001 1 75 0.5 1 0.05 0.19204 0.61755 0.62072 0.19086 0.6229 0.62047 0.19815 0.58626 0.6209
1059 naval 2 30 5000 0.001 1 100 0.75 0.1 0.05 0.08627 0.9105 0.9387 0.08699 0.90549 0.93912 0.08639 0.90871 0.93875
863 naval 2 20 5000 0.001 1 100 0.1 0.01 0.05 0.08318 0.93971 0.99364 0.08328 0.93762 0.99358 0.08316 0.93551 0.9936
287 naval 1 20 5000 0.0001 1 75 0.25 0.001 0.05 0.03347 0.96136 0.38734 0.0352 0.94832 0.40052 0.03296 0.94891 0.37834
680 naval 2 10 5000 0.01 1 100 0.75 1 0.05 0.19472 0.60219 0.61784 0.19167 0.61778 0.61803 0.19037 0.61558 0.61793
479 naval 1 30 5000 0.0001 1 75 0.75 0.1 0.05 0.08674 0.91702 0.9243 0.08654 0.92225 0.92436 0.0881 0.90285 0.92437
110 naval 1 10 5000 0.0001 1 75 0.25 1 0.05 0.19918 0.61127 0.60699 0.19908 0.61406 0.60699 0.20703 0.6072 0.60693
1356 naval 3 20 5000 0.001 1 75 0.75 0 0.05 0.00892 0.8416 0.05145 0.00866 0.83799 0.05049 0.00905 0.84841 0.0515
1256 naval 3 10 5000 0.0001 1 100 0.75 0 0.05 0.00668 0.99558 0.07888 0.00682 0.99581 0.08002 0.00668 0.99079 0.07592
288 naval 1 20 5000 0.0001 1 75 0.25 0.01 0.05 0.08346 0.951 0.99675 0.08346 0.95158 0.99678 0.08351 0.93719 0.99671
1060 naval 2 30 5000 0.001 1 100 0.75 1 0.05 0.19802 0.59928 0.60933 0.20542 0.57914 0.60936 0.19509 0.60134 0.60932
864 naval 2 20 5000 0.001 1 100 0.1 0.1 0.05 0.08621 0.90945 0.9326 0.08635 0.90829 0.93224 0.08594 0.90201 0.9325
681 naval 2 10 5000 0.001 1 100 0.1 0 0.05 0.00645 0.97172 0.07103 0.00643 0.96648 0.07076 0.00658 0.96566 0.0706
111 naval 1 10 5000 0.0001 1 75 0.5 0 0.05 0.00597 0.88536 0.06112 0.00634 0.87197 0.06057 0.00598 0.8794 0.05888
480 naval 1 30 5000 0.0001 1 75 0.75 1 0.05 0.20074 0.60335 0.60428 0.20212 0.60661 0.60424 0.2091 0.6005 0.6042
1357 naval 3 20 5000 0.001 1 75 0.75 0.001 0.05 0.03549 0.9723 0.41028 0.03678 0.96881 0.41905 0.03493 0.96985 0.39554
1061 naval 2 30 5000 0.0001 1 100 0.1 0 0.05 0.00652 0.97474 0.07258 0.00662 0.9716 0.0723 0.00674 0.96566 0.07144
1257 naval 3 10 5000 0.0001 1 100 0.75 0.001 0.05 0.03678 0.95042 0.42376 0.03726 0.94413 0.42623 0.03645 0.933 0.41014
289 naval 1 20 5000 0.0001 1 75 0.25 0.1 0.05 0.08672 0.92318 0.92465 0.08647 0.92551 0.92461 0.08805 0.9129 0.92465
865 naval 2 20 5000 0.001 1 100 0.1 1 0.05 0.1941 0.61243 0.61895 0.18953 0.6229 0.6188 0.18922 0.62312 0.61892
682 naval 2 10 5000 0.001 1 100 0.1 0.001 0.05 0.03503 0.9638 0.40271 0.03623 0.95996 0.40857 0.03469 0.97236 0.4047
112 naval 1 10 5000 0.0001 1 75 0.5 0.001 0.05 0.02935 0.93843 0.33127 0.02974 0.94227 0.32976 0.02889 0.92965 0.31968
1062 naval 2 30 5000 0.0001 1 100 0.1 0.001 0.05 0.03193 0.95042 0.36342 0.03151 0.93855 0.35391 0.03162 0.94724 0.36189
481 naval 1 30 5000 0.01 1 100 0.1 0 0.05 0.01464 0.85207 0.10819 0.0145 0.85428 0.10684 0.014 0.86767 0.10912
1358 naval 3 20 5000 0.001 1 75 0.75 0.01 0.05 0.08375 0.97556 1.00122 0.08378 0.97579 1.00121 0.08379 0.97571 1.00123
1258 naval 3 10 5000 0.0001 1 100 0.75 0.01 0.05 0.08354 0.9453 0.99593 0.08357 0.94553 0.99592 0.08353 0.94556 0.99597
290 naval 1 20 5000 0.0001 1 75 0.25 1 0.05 0.19979 0.61383 0.6054 0.20267 0.60289 0.60529 0.20826 0.60637 0.60548
866 naval 2 20 5000 0.001 1 100 0.25 0 0.05 0.00514 0.99593 0.0617 0.0052 0.99628 0.06233 0.00511 0.99079 0.06107
1063 naval 2 30 5000 0.0001 1 100 0.1 0.01 0.05 0.08355 0.92656 0.99336 0.08365 0.92132 0.99336 0.08359 0.92211 0.99336
683 naval 2 10 5000 0.001 1 100 0.1 0.01 0.05 0.08321 0.94623 0.99052 0.08342 0.94041 0.99051 0.08341 0.9397 0.99057
113 naval 1 10 5000 0.0001 1 75 0.5 0.01 0.05 0.08342 0.93994 0.99469 0.08346 0.94181 0.99468 0.08359 0.92462 0.99476
1359 naval 3 20 5000 0.001 1 75 0.75 0.1 0.05 0.08592 0.9226 0.94415 0.08578 0.92412 0.94396 0.08578 0.92462 0.94424
482 naval 1 30 5000 0.01 1 100 0.1 0.001 0.05 0.08565 0.99558 1.02426 0.08566 0.99534 1.02468 0.08571 0.99414 1.02473
291 naval 1 20 5000 0.0001 1 75 0.5 0 0.05 0.00899 0.99476 0.10589 0.00935 0.99441 0.11033 0.00911 0.99079 0.10266
1259 naval 3 10 5000 0.0001 1 100 0.75 0.1 0.05 0.08677 0.9162 0.92726 0.08667 0.91806 0.92726 0.08666 0.90871 0.92733
1064 naval 2 30 5000 0.0001 1 100 0.1 0.1 0.05 0.0866 0.92097 0.92667 0.08733 0.91434 0.92683 0.08699 0.91541 0.92669
867 naval 2 20 5000 0.001 1 100 0.25 0.001 0.05 0.02912 0.91061 0.32623 0.03104 0.91061 0.34558 0.0291 0.91709 0.33096
684 naval 2 10 5000 0.001 1 100 0.1 0.1 0.05 0.0858 0.91702 0.93565 0.08637 0.91155 0.93573 0.08649 0.90787 0.93571
1360 naval 3 20 5000 0.001 1 75 0.75 1 0.05 0.19204 0.61755 0.62072 0.19086 0.6229 0.62047 0.19815 0.58626 0.6209
483 naval 1 30 5000 0.01 1 100 0.1 0.01 0.05 0.08478 0.95775 0.98307 0.08462 0.96322 0.98329 0.08507 0.95142 0.98335
114 naval 1 10 5000 0.0001 1 75 0.5 0.1 0.05 0.08691 0.87872 0.91976 0.08701 0.87616 0.91976 0.0885 0.86851 0.91986
292 naval 1 20 5000 0.0001 1 75 0.5 0.001 0.05 0.03347 0.96136 0.38734 0.0352 0.94832 0.40052 0.03296 0.94891 0.37834
1260 naval 3 10 5000 0.0001 1 100 0.75 1 0.05 0.20034 0.60486 0.60626 0.19913 0.60708 0.60627 0.20765 0.57789 0.60615
1065 naval 2 30 5000 0.0001 1 100 0.1 1 0.05 0.20137 0.61022 0.60319 0.20902 0.59078 0.60321 0.19867 0.60972 0.60319
868 naval 2 20 5000 0.001 1 100 0.25 0.01 0.05 0.08318 0.93971 0.99364 0.08328 0.93762 0.99358 0.08316 0.93551 0.9936
1361 naval 3 20 5000 0.0001 1 75 0.1 0 0.05 0.00976 0.95682 0.10789 0.00982 0.95205 0.10969 0.00932 0.94389 0.10232
685 naval 2 10 5000 0.001 1 100 0.1 1 0.05 0.19483 0.59602 0.61717 0.19143 0.60661 0.61714 0.18958 0.59966 0.61716
293 naval 1 20 5000 0.0001 1 75 0.5 0.01 0.05 0.08346 0.951 0.99675 0.08346 0.95158 0.99678 0.08351 0.93719 0.99671
115 naval 1 10 5000 0.0001 1 75 0.5 1 0.05 0.19918 0.61127 0.60699 0.19908 0.61406 0.60699 0.20703 0.6072 0.60693
484 naval 1 30 5000 0.01 1 100 0.1 0.1 0.05 0.0868 0.90642 0.94034 0.08657 0.91201 0.94122 0.08803 0.90034 0.94155
1261 naval 3 20 5000 0.01 1 50 0.1 0 0.05 0.01906 0.87325 0.13465 0.01914 0.87244 0.13413 0.01987 0.86767 0.13102
1066 naval 2 30 5000 0.0001 1 100 0.25 0 0.05 0.00652 0.97474 0.07258 0.00662 0.9716 0.0723 0.00674 0.96566 0.07144
686 naval 2 10 5000 0.001 1 100 0.25 0 0.05 0.00645 0.97172 0.07103 0.00643 0.96648 0.07076 0.00658 0.96566 0.0706
1362 naval 3 20 5000 0.0001 1 75 0.1 0.001 0.05 0.03511 0.97789 0.40786 0.03598 0.97533 0.41757 0.03497 0.97236 0.39629
869 naval 2 20 5000 0.001 1 100 0.25 0.1 0.05 0.08621 0.90945 0.9326 0.08635 0.90829 0.93224 0.08594 0.90201 0.9325
294 naval 1 20 5000 0.0001 1 75 0.5 0.1 0.05 0.08672 0.92318 0.92465 0.08647 0.92551 0.92461 0.08805 0.9129 0.92465
116 naval 1 10 5000 0.0001 1 75 0.75 0 0.05 0.00597 0.88536 0.06112 0.00634 0.87197 0.06057 0.00598 0.8794 0.05888
1262 naval 3 20 5000 0.01 1 50 0.1 0.001 0.05 0.08488 0.93494 0.96163 0.08475 0.93203 0.96033 0.08411 0.93049 0.96194
485 naval 1 30 5000 0.01 1 100 0.1 1 0.05 0.20738 0.57123 0.59573 0.20855 0.56704 0.59642 0.21427 0.56533 0.59681
687 naval 2 10 5000 0.001 1 100 0.25 0.001 0.05 0.03503 0.9638 0.40271 0.03623 0.95996 0.40857 0.03469 0.97236 0.4047
1067 naval 2 30 5000 0.0001 1 100 0.25 0.001 0.05 0.03193 0.95042 0.36342 0.03151 0.93855 0.35391 0.03162 0.94724 0.36189
870 naval 2 20 5000 0.001 1 100 0.25 1 0.05 0.1941 0.61243 0.61895 0.18953 0.6229 0.6188 0.18922 0.62312 0.61892
1363 naval 3 20 5000 0.0001 1 75 0.1 0.01 0.05 0.0834 0.96858 0.99781 0.08344 0.96881 0.99778 0.08342 0.96901 0.99785
295 naval 1 20 5000 0.0001 1 75 0.5 1 0.05 0.19979 0.61383 0.6054 0.20267 0.60289 0.60529 0.20826 0.60637 0.60548
486 naval 1 30 5000 0.01 1 100 0.25 0 0.05 0.01464 0.85207 0.10819 0.0145 0.85428 0.10684 0.014 0.86767 0.10912
117 naval 1 10 5000 0.0001 1 75 0.75 0.001 0.05 0.02935 0.93843 0.33127 0.02974 0.94227 0.32976 0.02889 0.92965 0.31968
1263 naval 3 20 5000 0.01 1 50 0.1 0.01 0.05 0.08542 0.93098 0.96592 0.08517 0.93063 0.9647 0.08497 0.93132 0.96651
688 naval 2 10 5000 0.001 1 100 0.25 0.01 0.05 0.08321 0.94623 0.99052 0.08342 0.94041 0.99051 0.08341 0.9397 0.99057
1068 naval 2 30 5000 0.0001 1 100 0.25 0.01 0.05 0.08355 0.92656 0.99336 0.08365 0.92132 0.99336 0.08359 0.92211 0.99336
871 naval 2 20 5000 0.001 1 100 0.5 0 0.05 0.00514 0.99593 0.0617 0.0052 0.99628 0.06233 0.00511 0.99079 0.06107
1364 naval 3 20 5000 0.0001 1 75 0.1 0.1 0.05 0.08663 0.92249 0.9286 0.08645 0.92412 0.92839 0.08644 0.92295 0.92871
487 naval 1 30 5000 0.01 1 100 0.25 0.001 0.05 0.08565 0.99558 1.02426 0.08566 0.99534 1.02468 0.08571 0.99414 1.02473
296 naval 1 20 5000 0.0001 1 75 0.75 0 0.05 0.00899 0.99476 0.10589 0.00935 0.99441 0.11033 0.00911 0.99079 0.10266
118 naval 1 10 5000 0.0001 1 75 0.75 0.01 0.05 0.08342 0.93994 0.99469 0.08346 0.94181 0.99468 0.08359 0.92462 0.99476
689 naval 2 10 5000 0.001 1 100 0.25 0.1 0.05 0.0858 0.91702 0.93565 0.08637 0.91155 0.93573 0.08649 0.90787 0.93571
1264 naval 3 20 5000 0.01 1 50 0.1 0.1 0.05 0.08673 0.92016 0.95551 0.08624 0.92225 0.95563 0.08577 0.92127 0.9554
872 naval 2 20 5000 0.001 1 100 0.5 0.001 0.05 0.02912 0.91061 0.32623 0.03104 0.91061 0.34558 0.0291 0.91709 0.33096
1069 naval 2 30 5000 0.0001 1 100 0.25 0.1 0.05 0.0866 0.92097 0.92667 0.08733 0.91434 0.92683 0.08699 0.91541 0.92669
1365 naval 3 20 5000 0.0001 1 75 0.1 1 0.05 0.19939 0.61755 0.60753 0.19793 0.6229 0.60746 0.20608 0.58626 0.60757
488 naval 1 30 5000 0.01 1 100 0.25 0.01 0.05 0.08478 0.95775 0.98307 0.08462 0.96322 0.98329 0.08507 0.95142 0.98335
297 naval 1 20 5000 0.0001 1 75 0.75 0.001 0.05 0.03347 0.96136 0.38734 0.0352 0.94832 0.40052 0.03296 0.94891 0.37834
119 naval 1 10 5000 0.0001 1 75 0.75 0.1 0.05 0.08691 0.87872 0.91976 0.08701 0.87616 0.91976 0.0885 0.86851 0.91986
1265 naval 3 20 5000 0.01 1 50 0.1 1 0.05 0.19472 0.59579 0.61679 0.19407 0.59963 0.61606 0.2014 0.56365 0.61733
690 naval 2 10 5000 0.001 1 100 0.25 1 0.05 0.19483 0.59602 0.61717 0.19143 0.60661 0.61714 0.18958 0.59966 0.61716
873 naval 2 20 5000 0.001 1 100 0.5 0.01 0.05 0.08318 0.93971 0.99364 0.08328 0.93762 0.99358 0.08316 0.93551 0.9936
1070 naval 2 30 5000 0.0001 1 100 0.25 1 0.05 0.20137 0.61022 0.60319 0.20902 0.59078 0.60321 0.19867 0.60972 0.60319
298 naval 1 20 5000 0.0001 1 75 0.75 0.01 0.05 0.08346 0.951 0.99675 0.08346 0.95158 0.99678 0.08351 0.93719 0.99671
1366 naval 3 20 5000 0.0001 1 75 0.25 0 0.05 0.00976 0.95682 0.10789 0.00982 0.95205 0.10969 0.00932 0.94389 0.10232
489 naval 1 30 5000 0.01 1 100 0.25 0.1 0.05 0.0868 0.90642 0.94034 0.08657 0.91201 0.94122 0.08803 0.90034 0.94155
120 naval 1 10 5000 0.0001 1 75 0.75 1 0.05 0.19918 0.61127 0.60699 0.19908 0.61406 0.60699 0.20703 0.6072 0.60693
121 naval 1 10 5000 0.01 1 100 0.1 0 0.05 0.01268 0.98301 0.14879 0.0126 0.98231 0.14835 0.01217 0.98492 0.14366
501 naval 1 30 5000 0.001 1 100 0.1 0 0.05 0.0082 0.86918 0.03745 0.00716 0.87803 0.0375 0.00827 0.86348 0.03723
901 naval 2 30 5000 0.01 1 50 0.1 0 0.05 0.00985 0.9673 0.10984 0.00973 0.96741 0.10865 0.01038 0.9598 0.10982
1101 naval 3 10 5000 0.001 1 50 0.1 0 0.05 0.00839 0.95775 0.08841 0.00838 0.96043 0.0883 0.00866 0.95059 0.08934
301 naval 1 20 5000 0.01 1 100 0.1 0 0.05 0.00999 0.86068 0.06608 0.01036 0.85708 0.0664 0.01026 0.86935 0.06581
701 naval 2 10 5000 0.0001 1 100 0.1 0 0.05 0.00611 0.99372 0.0719 0.00641 0.99162 0.07468 0.0062 0.98827 0.0715
1401 naval 3 20 5000 0.001 1 100 0.1 0 0.05 0.00548 0.973 0.06309 0.00539 0.97719 0.06264 0.00526 0.97152 0.0608
1266 naval 3 20 5000 0.01 1 50 0.25 0 0.05 0.01906 0.87325 0.13465 0.01914 0.87244 0.13413 0.01987 0.86767 0.13102
1501 naval 3 30 5000 0.01 1 75 0.1 0 0.05 0.01306 0.90282 0.11592 0.01322 0.89804 0.11534 0.01287 0.8995 0.11734
1102 naval 3 10 5000 0.001 1 50 0.1 0.001 0.05 0.03699 0.96858 0.42167 0.03742 0.96927 0.42359 0.03742 0.96315 0.41198
902 naval 2 30 5000 0.01 1 50 0.1 0.001 0.05 0.08527 0.94623 0.96649 0.08564 0.94413 0.96615 0.08503 0.94975 0.96644
502 naval 1 30 5000 0.001 1 100 0.1 0.001 0.05 0.03044 0.94122 0.34198 0.02949 0.94972 0.33098 0.02934 0.93635 0.32885
122 naval 1 10 5000 0.01 1 100 0.1 0.001 0.05 0.08478 0.9709 0.99857 0.08495 0.9716 0.99859 0.08541 0.96734 0.99919
1267 naval 3 20 5000 0.01 1 50 0.25 0.001 0.05 0.08488 0.93494 0.96163 0.08475 0.93203 0.96033 0.08411 0.93049 0.96194
702 naval 2 10 5000 0.0001 1 100 0.1 0.001 0.05 0.0352 0.95391 0.40957 0.03646 0.95019 0.418 0.03526 0.96147 0.4136
302 naval 1 20 5000 0.01 1 100 0.1 0.001 0.05 0.08763 0.89979 0.91966 0.08773 0.89758 0.91933 0.08902 0.88442 0.92009
1402 naval 3 20 5000 0.001 1 100 0.1 0.001 0.05 0.03595 0.9858 0.42021 0.03641 0.98138 0.42187 0.03569 0.98157 0.40966
1502 naval 3 30 5000 0.01 1 75 0.1 0.001 0.05 0.08726 0.96404 1.02086 0.08739 0.96182 1.01962 0.08757 0.96482 1.0234
903 naval 2 30 5000 0.01 1 50 0.1 0.01 0.05 0.08526 0.92039 0.95235 0.08593 0.91434 0.9527 0.08555 0.91541 0.95247
1103 naval 3 10 5000 0.001 1 50 0.1 0.01 0.05 0.08353 0.96206 0.99743 0.08353 0.96229 0.99741 0.08355 0.95645 0.99748
703 naval 2 10 5000 0.0001 1 100 0.1 0.01 0.05 0.08305 0.94227 0.99456 0.08319 0.93808 0.99454 0.08316 0.93551 0.99459
1268 naval 3 20 5000 0.01 1 50 0.25 0.01 0.05 0.08542 0.93098 0.96592 0.08517 0.93063 0.9647 0.08497 0.93132 0.96651
503 naval 1 30 5000 0.001 1 100 0.1 0.01 0.05 0.08364 0.93354 0.99048 0.08374 0.93203 0.99053 0.08374 0.9263 0.99051
123 naval 1 10 5000 0.01 1 100 0.1 0.01 0.05 0.08614 0.96066 0.99084 0.08623 0.9581 0.99084 0.08666 0.95059 0.99071
1403 naval 3 20 5000 0.001 1 100 0.1 0.01 0.05 0.08344 0.94099 0.99494 0.08349 0.94041 0.9949 0.08345 0.94556 0.995
303 naval 1 20 5000 0.01 1 100 0.1 0.01 0.05 0.08617 0.9595 0.996 0.08634 0.95857 0.99575 0.08612 0.95645 0.99597
904 naval 2 30 5000 0.01 1 50 0.1 0.1 0.05 0.08816 0.88094 0.92546 0.08869 0.88454 0.92612 0.08794 0.88442 0.92558
1503 naval 3 30 5000 0.01 1 75 0.1 0.01 0.05 0.08522 0.92668 0.963 0.08543 0.92412 0.96257 0.08501 0.92881 0.96378
1269 naval 3 20 5000 0.01 1 50 0.25 0.1 0.05 0.08673 0.92016 0.95551 0.08624 0.92225 0.95563 0.08577 0.92127 0.9554
704 naval 2 10 5000 0.0001 1 100 0.1 0.1 0.05 0.08621 0.91224 0.92583 0.08687 0.90549 0.92587 0.08693 0.90536 0.92586
1104 naval 3 10 5000 0.001 1 50 0.1 0.1 0.05 0.08643 0.91341 0.93485 0.08632 0.91667 0.93485 0.08644 0.90787 0.93502
504 naval 1 30 5000 0.001 1 100 0.1 0.1 0.05 0.08691 0.89909 0.92296 0.08651 0.90317 0.92297 0.08835 0.89028 0.92297
124 naval 1 10 5000 0.01 1 100 0.1 0.1 0.05 0.08561 0.90363 0.95662 0.08573 0.90037 0.95662 0.08657 0.89028 0.95675
1404 naval 3 20 5000 0.001 1 100 0.1 0.1 0.05 0.08601 0.9226 0.94071 0.08601 0.92412 0.94058 0.08596 0.92462 0.94073
905 naval 2 30 5000 0.01 1 50 0.1 1 0.05 0.20304 0.57856 0.60198 0.2104 0.55726 0.60207 0.19992 0.57538 0.60198
705 naval 2 10 5000 0.0001 1 100 0.1 1 0.05 0.20019 0.59905 0.60753 0.19645 0.60987 0.60752 0.19512 0.60218 0.60753
304 naval 1 20 5000 0.01 1 100 0.1 0.1 0.05 0.08839 0.91702 0.94502 0.08862 0.9176 0.94501 0.08884 0.91541 0.94517
505 naval 1 30 5000 0.001 1 100 0.1 1 0.05 0.19747 0.59323 0.61093 0.19935 0.59125 0.61099 0.20658 0.5871 0.61105
1270 naval 3 20 5000 0.01 1 50 0.25 1 0.05 0.19472 0.59579 0.61679 0.19407 0.59963 0.61606 0.2014 0.56365 0.61733
1504 naval 3 30 5000 0.01 1 75 0.1 0.1 0.05 0.08633 0.91422 0.93952 0.08687 0.90875 0.93929 0.08621 0.91457 0.93969
1105 naval 3 10 5000 0.001 1 50 0.1 1 0.05 0.19964 0.60486 0.6076 0.19845 0.60708 0.6076 0.20706 0.57789 0.6074
125 naval 1 10 5000 0.01 1 100 0.1 1 0.05 0.1739 0.65351 0.65442 0.17308 0.65782 0.65443 0.18205 0.64908 0.65443
706 naval 2 10 5000 0.0001 1 100 0.25 0 0.05 0.00611 0.99372 0.0719 0.00641 0.99162 0.07468 0.0062 0.98827 0.0715
1405 naval 3 20 5000 0.001 1 100 0.1 1 0.05 0.2032 0.57716 0.60096 0.20173 0.58054 0.60088 0.21041 0.54858 0.60103
1505 naval 3 30 5000 0.01 1 75 0.1 1 0.05 0.17496 0.64385 0.65368 0.17794 0.63501 0.65369 0.17757 0.63233 0.6537
906 naval 2 30 5000 0.01 1 50 0.25 0 0.05 0.00985 0.9673 0.10984 0.00973 0.96741 0.10865 0.01038 0.9598 0.10982
1271 naval 3 20 5000 0.01 1 50 0.5 0 0.05 0.01906 0.87325 0.13465 0.01914 0.87244 0.13413 0.01987 0.86767 0.13102
506 naval 1 30 5000 0.001 1 100 0.25 0 0.05 0.0082 0.86918 0.03745 0.00716 0.87803 0.0375 0.00827 0.86348 0.03723
305 naval 1 20 5000 0.01 1 100 0.1 1 0.05 0.20565 0.56052 0.59745 0.20836 0.55261 0.59813 0.21433 0.55025 0.5969
1106 naval 3 10 5000 0.001 1 50 0.25 0 0.05 0.00839 0.95775 0.08841 0.00838 0.96043 0.0883 0.00866 0.95059 0.08934
126 naval 1 10 5000 0.01 1 100 0.25 0 0.05 0.01268 0.98301 0.14879 0.0126 0.98231 0.14835 0.01217 0.98492 0.14366
1506 naval 3 30 5000 0.01 1 75 0.25 0 0.05 0.01306 0.90282 0.11592 0.01322 0.89804 0.11534 0.01287 0.8995 0.11734
707 naval 2 10 5000 0.0001 1 100 0.25 0.001 0.05 0.0352 0.95391 0.40957 0.03646 0.95019 0.418 0.03526 0.96147 0.4136
1272 naval 3 20 5000 0.01 1 50 0.5 0.001 0.05 0.08488 0.93494 0.96163 0.08475 0.93203 0.96033 0.08411 0.93049 0.96194
1406 naval 3 20 5000 0.001 1 100 0.25 0 0.05 0.00548 0.973 0.06309 0.00539 0.97719 0.06264 0.00526 0.97152 0.0608
1107 naval 3 10 5000 0.001 1 50 0.25 0.001 0.05 0.03699 0.96858 0.42167 0.03742 0.96927 0.42359 0.03742 0.96315 0.41198
907 naval 2 30 5000 0.01 1 50 0.25 0.001 0.05 0.08527 0.94623 0.96649 0.08564 0.94413 0.96615 0.08503 0.94975 0.96644
306 naval 1 20 5000 0.01 1 100 0.25 0 0.05 0.00999 0.86068 0.06608 0.01036 0.85708 0.0664 0.01026 0.86935 0.06581
507 naval 1 30 5000 0.001 1 100 0.25 0.001 0.05 0.03044 0.94122 0.34198 0.02949 0.94972 0.33098 0.02934 0.93635 0.32885
1507 naval 3 30 5000 0.01 1 75 0.25 0.001 0.05 0.08726 0.96404 1.02086 0.08739 0.96182 1.01962 0.08757 0.96482 1.0234
127 naval 1 10 5000 0.01 1 100 0.25 0.001 0.05 0.08478 0.9709 0.99857 0.08495 0.9716 0.99859 0.08541 0.96734 0.99919
708 naval 2 10 5000 0.0001 1 100 0.25 0.01 0.05 0.08305 0.94227 0.99456 0.08319 0.93808 0.99454 0.08316 0.93551 0.99459
1108 naval 3 10 5000 0.001 1 50 0.25 0.01 0.05 0.08353 0.96206 0.99743 0.08353 0.96229 0.99741 0.08355 0.95645 0.99748
1273 naval 3 20 5000 0.01 1 50 0.5 0.01 0.05 0.08542 0.93098 0.96592 0.08517 0.93063 0.9647 0.08497 0.93132 0.96651
1407 naval 3 20 5000 0.001 1 100 0.25 0.001 0.05 0.03595 0.9858 0.42021 0.03641 0.98138 0.42187 0.03569 0.98157 0.40966
908 naval 2 30 5000 0.01 1 50 0.25 0.01 0.05 0.08526 0.92039 0.95235 0.08593 0.91434 0.9527 0.08555 0.91541 0.95247
1508 naval 3 30 5000 0.01 1 75 0.25 0.01 0.05 0.08522 0.92668 0.963 0.08543 0.92412 0.96257 0.08501 0.92881 0.96378
128 naval 1 10 5000 0.01 1 100 0.25 0.01 0.05 0.08614 0.96066 0.99084 0.08623 0.9581 0.99084 0.08666 0.95059 0.99071
307 naval 1 20 5000 0.01 1 100 0.25 0.001 0.05 0.08763 0.89979 0.91966 0.08773 0.89758 0.91933 0.08902 0.88442 0.92009
508 naval 1 30 5000 0.001 1 100 0.25 0.01 0.05 0.08364 0.93354 0.99048 0.08374 0.93203 0.99053 0.08374 0.9263 0.99051
1274 naval 3 20 5000 0.01 1 50 0.5 0.1 0.05 0.08673 0.92016 0.95551 0.08624 0.92225 0.95563 0.08577 0.92127 0.9554
709 naval 2 10 5000 0.0001 1 100 0.25 0.1 0.05 0.08621 0.91224 0.92583 0.08687 0.90549 0.92587 0.08693 0.90536 0.92586
1109 naval 3 10 5000 0.001 1 50 0.25 0.1 0.05 0.08643 0.91341 0.93485 0.08632 0.91667 0.93485 0.08644 0.90787 0.93502
1509 naval 3 30 5000 0.01 1 75 0.25 0.1 0.05 0.08633 0.91422 0.93952 0.08687 0.90875 0.93929 0.08621 0.91457 0.93969
1408 naval 3 20 5000 0.001 1 100 0.25 0.01 0.05 0.08344 0.94099 0.99494 0.08349 0.94041 0.9949 0.08345 0.94556 0.995
909 naval 2 30 5000 0.01 1 50 0.25 0.1 0.05 0.08816 0.88094 0.92546 0.08869 0.88454 0.92612 0.08794 0.88442 0.92558
509 naval 1 30 5000 0.001 1 100 0.25 0.1 0.05 0.08691 0.89909 0.92296 0.08651 0.90317 0.92297 0.08835 0.89028 0.92297
129 naval 1 10 5000 0.01 1 100 0.25 0.1 0.05 0.08561 0.90363 0.95662 0.08573 0.90037 0.95662 0.08657 0.89028 0.95675
1275 naval 3 20 5000 0.01 1 50 0.5 1 0.05 0.19472 0.59579 0.61679 0.19407 0.59963 0.61606 0.2014 0.56365 0.61733
308 naval 1 20 5000 0.01 1 100 0.25 0.01 0.05 0.08617 0.9595 0.996 0.08634 0.95857 0.99575 0.08612 0.95645 0.99597
1409 naval 3 20 5000 0.001 1 100 0.25 0.1 0.05 0.08601 0.9226 0.94071 0.08601 0.92412 0.94058 0.08596 0.92462 0.94073
1110 naval 3 10 5000 0.001 1 50 0.25 1 0.05 0.19964 0.60486 0.6076 0.19845 0.60708 0.6076 0.20706 0.57789 0.6074
1510 naval 3 30 5000 0.01 1 75 0.25 1 0.05 0.17496 0.64385 0.65368 0.17794 0.63501 0.65369 0.17757 0.63233 0.6537
710 naval 2 10 5000 0.0001 1 100 0.25 1 0.05 0.20019 0.59905 0.60753 0.19645 0.60987 0.60752 0.19512 0.60218 0.60753
910 naval 2 30 5000 0.01 1 50 0.25 1 0.05 0.20304 0.57856 0.60198 0.2104 0.55726 0.60207 0.19992 0.57538 0.60198
1276 naval 3 20 5000 0.01 1 50 0.75 0 0.05 0.01906 0.87325 0.13465 0.01914 0.87244 0.13413 0.01987 0.86767 0.13102
