EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
178 energy 1 10 5000 0.0001 1 100 0.75 0.01 0.05 0.0139 0.94203 0.13748 0.01486 0.88489 0.13581 0.02063 0.88312 0.1513
179 energy 1 10 5000 0.0001 1 100 0.75 0.1 0.05 0.05939 0.92029 0.52017 0.05576 0.94245 0.51847 0.07378 0.87013 0.52255
180 energy 1 10 5000 0.0001 1 100 0.75 1 0.05 0.13839 0.63587 0.45903 0.11421 0.70504 0.45832 0.17364 0.64935 0.45924
181 energy 1 20 5000 0.01 1 50 0.1 0 0.05 0.01034 0.95652 0.09537 0.01438 0.89928 0.09571 0.01552 0.88312 0.10198
182 energy 1 20 5000 0.01 1 50 0.1 0.001 0.05 0.01209 0.90217 0.10615 0.01322 0.92806 0.10908 0.01733 0.87013 0.12121
183 energy 1 20 5000 0.01 1 50 0.1 0.01 0.05 0.01798 0.94928 0.15915 0.01873 0.94245 0.16445 0.02755 0.8961 0.17134
184 energy 1 20 5000 0.01 1 50 0.1 0.1 0.05 0.06154 0.90761 0.50295 0.06345 0.89928 0.50607 0.08112 0.87013 0.50527
185 energy 1 20 5000 0.01 1 50 0.1 1 0.05 0.13362 0.7029 0.459 0.14428 0.69065 0.45906 0.1808 0.67532 0.45912
186 energy 1 20 5000 0.01 1 50 0.25 0 0.05 0.01034 0.95652 0.09537 0.01438 0.89928 0.09571 0.01552 0.88312 0.10198
187 energy 1 20 5000 0.01 1 50 0.25 0.001 0.05 0.01209 0.90217 0.10615 0.01322 0.92806 0.10908 0.01733 0.87013 0.12121
188 energy 1 20 5000 0.01 1 50 0.25 0.01 0.05 0.01798 0.94928 0.15915 0.01873 0.94245 0.16445 0.02755 0.8961 0.17134
189 energy 1 20 5000 0.01 1 50 0.25 0.1 0.05 0.06154 0.90761 0.50295 0.06345 0.89928 0.50607 0.08112 0.87013 0.50527
190 energy 1 20 5000 0.01 1 50 0.25 1 0.05 0.13362 0.7029 0.459 0.14428 0.69065 0.45906 0.1808 0.67532 0.45912
191 energy 1 20 5000 0.01 1 50 0.5 0 0.05 0.01034 0.95652 0.09537 0.01438 0.89928 0.09571 0.01552 0.88312 0.10198
192 energy 1 20 5000 0.01 1 50 0.5 0.001 0.05 0.01209 0.90217 0.10615 0.01322 0.92806 0.10908 0.01733 0.87013 0.12121
193 energy 1 20 5000 0.01 1 50 0.5 0.01 0.05 0.01798 0.94928 0.15915 0.01873 0.94245 0.16445 0.02755 0.8961 0.17134
194 energy 1 20 5000 0.01 1 50 0.5 0.1 0.05 0.06154 0.90761 0.50295 0.06345 0.89928 0.50607 0.08112 0.87013 0.50527
195 energy 1 20 5000 0.01 1 50 0.5 1 0.05 0.13362 0.7029 0.459 0.14428 0.69065 0.45906 0.1808 0.67532 0.45912
196 energy 1 20 5000 0.01 1 50 0.75 0 0.05 0.01034 0.95652 0.09537 0.01438 0.89928 0.09571 0.01552 0.88312 0.10198
197 energy 1 20 5000 0.01 1 50 0.75 0.001 0.05 0.01209 0.90217 0.10615 0.01322 0.92806 0.10908 0.01733 0.87013 0.12121
198 energy 1 20 5000 0.01 1 50 0.75 0.01 0.05 0.01798 0.94928 0.15915 0.01873 0.94245 0.16445 0.02755 0.8961 0.17134
199 energy 1 20 5000 0.01 1 50 0.75 0.1 0.05 0.06154 0.90761 0.50295 0.06345 0.89928 0.50607 0.08112 0.87013 0.50527
200 energy 1 20 5000 0.01 1 50 0.75 1 0.05 0.13362 0.7029 0.459 0.14428 0.69065 0.45906 0.1808 0.67532 0.45912
201 energy 1 20 5000 0.001 1 50 0.1 0 0.05 0.00853 0.90942 0.07743 0.02158 0.71942 0.07942 0.02136 0.71429 0.08989
202 energy 1 20 5000 0.001 1 50 0.1 0.001 0.05 0.00987 0.99094 0.09933 0.01371 0.89209 0.10164 0.01773 0.88312 0.11516
203 energy 1 20 5000 0.001 1 50 0.1 0.01 0.05 0.01443 0.94928 0.13968 0.01599 0.94245 0.1448 0.02035 0.90909 0.15386
204 energy 1 20 5000 0.001 1 50 0.1 0.1 0.05 0.06052 0.93841 0.50921 0.06228 0.94245 0.51225 0.07903 0.90909 0.51134
205 energy 1 20 5000 0.001 1 50 0.1 1 0.05 0.14178 0.62319 0.44845 0.15194 0.61151 0.44894 0.18636 0.62338 0.44868
206 energy 1 20 5000 0.001 1 50 0.25 0 0.05 0.00853 0.90942 0.07743 0.02158 0.71942 0.07942 0.02136 0.71429 0.08989
207 energy 1 20 5000 0.001 1 50 0.25 0.001 0.05 0.00987 0.99094 0.09933 0.01371 0.89209 0.10164 0.01773 0.88312 0.11516
208 energy 1 20 5000 0.001 1 50 0.25 0.01 0.05 0.01443 0.94928 0.13968 0.01599 0.94245 0.1448 0.02035 0.90909 0.15386
209 energy 1 20 5000 0.001 1 50 0.25 0.1 0.05 0.06052 0.93841 0.50921 0.06228 0.94245 0.51225 0.07903 0.90909 0.51134
210 energy 1 20 5000 0.001 1 50 0.25 1 0.05 0.14178 0.62319 0.44845 0.15194 0.61151 0.44894 0.18636 0.62338 0.44868
211 energy 1 20 5000 0.001 1 50 0.5 0 0.05 0.00853 0.90942 0.07743 0.02158 0.71942 0.07942 0.02136 0.71429 0.08989
212 energy 1 20 5000 0.001 1 50 0.5 0.001 0.05 0.00987 0.99094 0.09933 0.01371 0.89209 0.10164 0.01773 0.88312 0.11516
213 energy 1 20 5000 0.001 1 50 0.5 0.01 0.05 0.01443 0.94928 0.13968 0.01599 0.94245 0.1448 0.02035 0.90909 0.15386
214 energy 1 20 5000 0.001 1 50 0.5 0.1 0.05 0.06052 0.93841 0.50921 0.06228 0.94245 0.51225 0.07903 0.90909 0.51134
215 energy 1 20 5000 0.001 1 50 0.5 1 0.05 0.14178 0.62319 0.44845 0.15194 0.61151 0.44894 0.18636 0.62338 0.44868
216 energy 1 20 5000 0.001 1 50 0.75 0 0.05 0.00853 0.90942 0.07743 0.02158 0.71942 0.07942 0.02136 0.71429 0.08989
217 energy 1 20 5000 0.001 1 50 0.75 0.001 0.05 0.00987 0.99094 0.09933 0.01371 0.89209 0.10164 0.01773 0.88312 0.11516
218 energy 1 20 5000 0.001 1 50 0.75 0.01 0.05 0.01443 0.94928 0.13968 0.01599 0.94245 0.1448 0.02035 0.90909 0.15386
219 energy 1 20 5000 0.001 1 50 0.75 0.1 0.05 0.06052 0.93841 0.50921 0.06228 0.94245 0.51225 0.07903 0.90909 0.51134
220 energy 1 20 5000 0.001 1 50 0.75 1 0.05 0.14178 0.62319 0.44845 0.15194 0.61151 0.44894 0.18636 0.62338 0.44868
221 energy 1 20 5000 0.0001 1 50 0.1 0 0.05 0.00995 0.94203 0.10009 0.01624 0.84173 0.10366 0.02003 0.79221 0.11701
222 energy 1 20 5000 0.0001 1 50 0.1 0.001 0.05 0.0107 0.95471 0.10685 0.01472 0.8777 0.11063 0.01874 0.87013 0.12517
223 energy 1 20 5000 0.0001 1 50 0.1 0.01 0.05 0.01418 0.94384 0.1399 0.01576 0.94964 0.1449 0.02033 0.90909 0.15449
224 energy 1 20 5000 0.0001 1 50 0.1 0.1 0.05 0.06064 0.93297 0.50776 0.06244 0.93525 0.51077 0.07918 0.90909 0.50994
225 energy 1 20 5000 0.0001 1 50 0.1 1 0.05 0.14024 0.63768 0.45046 0.1504 0.6259 0.45085 0.18512 0.64935 0.45068
226 energy 1 20 5000 0.0001 1 50 0.25 0 0.05 0.00995 0.94203 0.10009 0.01624 0.84173 0.10366 0.02003 0.79221 0.11701
227 energy 1 20 5000 0.0001 1 50 0.25 0.001 0.05 0.0107 0.95471 0.10685 0.01472 0.8777 0.11063 0.01874 0.87013 0.12517
228 energy 1 20 5000 0.0001 1 50 0.25 0.01 0.05 0.01418 0.94384 0.1399 0.01576 0.94964 0.1449 0.02033 0.90909 0.15449
229 energy 1 20 5000 0.0001 1 50 0.25 0.1 0.05 0.06064 0.93297 0.50776 0.06244 0.93525 0.51077 0.07918 0.90909 0.50994
230 energy 1 20 5000 0.0001 1 50 0.25 1 0.05 0.14024 0.63768 0.45046 0.1504 0.6259 0.45085 0.18512 0.64935 0.45068
231 energy 1 20 5000 0.0001 1 50 0.5 0 0.05 0.00995 0.94203 0.10009 0.01624 0.84173 0.10366 0.02003 0.79221 0.11701
232 energy 1 20 5000 0.0001 1 50 0.5 0.001 0.05 0.0107 0.95471 0.10685 0.01472 0.8777 0.11063 0.01874 0.87013 0.12517
233 energy 1 20 5000 0.0001 1 50 0.5 0.01 0.05 0.01418 0.94384 0.1399 0.01576 0.94964 0.1449 0.02033 0.90909 0.15449
234 energy 1 20 5000 0.0001 1 50 0.5 0.1 0.05 0.06064 0.93297 0.50776 0.06244 0.93525 0.51077 0.07918 0.90909 0.50994
235 energy 1 20 5000 0.0001 1 50 0.5 1 0.05 0.14024 0.63768 0.45046 0.1504 0.6259 0.45085 0.18512 0.64935 0.45068
236 energy 1 20 5000 0.0001 1 50 0.75 0 0.05 0.00995 0.94203 0.10009 0.01624 0.84173 0.10366 0.02003 0.79221 0.11701
237 energy 1 20 5000 0.0001 1 50 0.75 0.001 0.05 0.0107 0.95471 0.10685 0.01472 0.8777 0.11063 0.01874 0.87013 0.12517
238 energy 1 20 5000 0.0001 1 50 0.75 0.01 0.05 0.01418 0.94384 0.1399 0.01576 0.94964 0.1449 0.02033 0.90909 0.15449
239 energy 1 20 5000 0.0001 1 50 0.75 0.1 0.05 0.06064 0.93297 0.50776 0.06244 0.93525 0.51077 0.07918 0.90909 0.50994
240 energy 1 20 5000 0.0001 1 50 0.75 1 0.05 0.14024 0.63768 0.45046 0.1504 0.6259 0.45085 0.18512 0.64935 0.45068
241 energy 1 20 5000 0.01 1 75 0.1 0 0.05 0.00946 0.97283 0.08984 0.01284 0.92806 0.09098 0.01376 0.8961 0.09338
242 energy 1 20 5000 0.01 1 75 0.1 0.001 0.05 0.01575 0.97645 0.15501 0.01616 0.95683 0.15555 0.01885 0.96104 0.17076
243 energy 1 20 5000 0.01 1 75 0.1 0.01 0.05 0.0181 0.98551 0.17994 0.01928 0.98561 0.18677 0.02202 0.93506 0.19427
244 energy 1 20 5000 0.01 1 75 0.1 0.1 0.05 0.0629 0.93478 0.49399 0.06385 0.94245 0.4968 0.08532 0.88312 0.496
245 energy 1 20 5000 0.01 1 75 0.1 1 0.05 0.13552 0.63225 0.45846 0.14281 0.60432 0.45914 0.17342 0.61039 0.45884
246 energy 1 20 5000 0.01 1 75 0.25 0 0.05 0.00946 0.97283 0.08984 0.01284 0.92806 0.09098 0.01376 0.8961 0.09338
247 energy 1 20 5000 0.01 1 75 0.25 0.001 0.05 0.01575 0.97645 0.15501 0.01616 0.95683 0.15555 0.01885 0.96104 0.17076
248 energy 1 20 5000 0.01 1 75 0.25 0.01 0.05 0.0181 0.98551 0.17994 0.01928 0.98561 0.18677 0.02202 0.93506 0.19427
249 energy 1 20 5000 0.01 1 75 0.25 0.1 0.05 0.0629 0.93478 0.49399 0.06385 0.94245 0.4968 0.08532 0.88312 0.496
250 energy 1 20 5000 0.01 1 75 0.25 1 0.05 0.13552 0.63225 0.45846 0.14281 0.60432 0.45914 0.17342 0.61039 0.45884
251 energy 1 20 5000 0.01 1 75 0.5 0 0.05 0.00946 0.97283 0.08984 0.01284 0.92806 0.09098 0.01376 0.8961 0.09338
252 energy 1 20 5000 0.01 1 75 0.5 0.001 0.05 0.01575 0.97645 0.15501 0.01616 0.95683 0.15555 0.01885 0.96104 0.17076
253 energy 1 20 5000 0.01 1 75 0.5 0.01 0.05 0.0181 0.98551 0.17994 0.01928 0.98561 0.18677 0.02202 0.93506 0.19427
254 energy 1 20 5000 0.01 1 75 0.5 0.1 0.05 0.0629 0.93478 0.49399 0.06385 0.94245 0.4968 0.08532 0.88312 0.496
255 energy 1 20 5000 0.01 1 75 0.5 1 0.05 0.13552 0.63225 0.45846 0.14281 0.60432 0.45914 0.17342 0.61039 0.45884
256 energy 1 20 5000 0.01 1 75 0.75 0 0.05 0.00946 0.97283 0.08984 0.01284 0.92806 0.09098 0.01376 0.8961 0.09338
257 energy 1 20 5000 0.01 1 75 0.75 0.001 0.05 0.01575 0.97645 0.15501 0.01616 0.95683 0.15555 0.01885 0.96104 0.17076
258 energy 1 20 5000 0.01 1 75 0.75 0.01 0.05 0.0181 0.98551 0.17994 0.01928 0.98561 0.18677 0.02202 0.93506 0.19427
259 energy 1 20 5000 0.01 1 75 0.75 0.1 0.05 0.0629 0.93478 0.49399 0.06385 0.94245 0.4968 0.08532 0.88312 0.496
260 energy 1 20 5000 0.01 1 75 0.75 1 0.05 0.13552 0.63225 0.45846 0.14281 0.60432 0.45914 0.17342 0.61039 0.45884
261 energy 1 20 5000 0.001 1 75 0.1 0 0.05 0.00572 0.98913 0.05725 0.01502 0.77698 0.06058 0.02222 0.72727 0.06563
262 energy 1 20 5000 0.001 1 75 0.1 0.001 0.05 0.00879 0.98188 0.08851 0.01338 0.85612 0.08995 0.02111 0.81818 0.10187
263 energy 1 20 5000 0.001 1 75 0.1 0.01 0.05 0.01423 0.97464 0.14007 0.01582 0.96403 0.14532 0.02154 0.92208 0.15437
264 energy 1 20 5000 0.001 1 75 0.1 0.1 0.05 0.06118 0.93116 0.50434 0.06272 0.94245 0.50725 0.08061 0.90909 0.50631
265 energy 1 20 5000 0.001 1 75 0.1 1 0.05 0.13992 0.62681 0.45117 0.14974 0.61871 0.45156 0.18399 0.64935 0.45146
266 energy 1 20 5000 0.001 1 75 0.25 0 0.05 0.00572 0.98913 0.05725 0.01502 0.77698 0.06058 0.02222 0.72727 0.06563
267 energy 1 20 5000 0.001 1 75 0.25 0.001 0.05 0.00879 0.98188 0.08851 0.01338 0.85612 0.08995 0.02111 0.81818 0.10187
268 energy 1 20 5000 0.001 1 75 0.25 0.01 0.05 0.01423 0.97464 0.14007 0.01582 0.96403 0.14532 0.02154 0.92208 0.15437
269 energy 1 20 5000 0.001 1 75 0.25 0.1 0.05 0.06118 0.93116 0.50434 0.06272 0.94245 0.50725 0.08061 0.90909 0.50631
270 energy 1 20 5000 0.001 1 75 0.25 1 0.05 0.13992 0.62681 0.45117 0.14974 0.61871 0.45156 0.18399 0.64935 0.45146
271 energy 1 20 5000 0.001 1 75 0.5 0 0.05 0.00572 0.98913 0.05725 0.01502 0.77698 0.06058 0.02222 0.72727 0.06563
272 energy 1 20 5000 0.001 1 75 0.5 0.001 0.05 0.00879 0.98188 0.08851 0.01338 0.85612 0.08995 0.02111 0.81818 0.10187
273 energy 1 20 5000 0.001 1 75 0.5 0.01 0.05 0.01423 0.97464 0.14007 0.01582 0.96403 0.14532 0.02154 0.92208 0.15437
274 energy 1 20 5000 0.001 1 75 0.5 0.1 0.05 0.06118 0.93116 0.50434 0.06272 0.94245 0.50725 0.08061 0.90909 0.50631
275 energy 1 20 5000 0.001 1 75 0.5 1 0.05 0.13992 0.62681 0.45117 0.14974 0.61871 0.45156 0.18399 0.64935 0.45146
276 energy 1 20 5000 0.001 1 75 0.75 0 0.05 0.00572 0.98913 0.05725 0.01502 0.77698 0.06058 0.02222 0.72727 0.06563
277 energy 1 20 5000 0.001 1 75 0.75 0.001 0.05 0.00879 0.98188 0.08851 0.01338 0.85612 0.08995 0.02111 0.81818 0.10187
278 energy 1 20 5000 0.001 1 75 0.75 0.01 0.05 0.01423 0.97464 0.14007 0.01582 0.96403 0.14532 0.02154 0.92208 0.15437
279 energy 1 20 5000 0.001 1 75 0.75 0.1 0.05 0.06118 0.93116 0.50434 0.06272 0.94245 0.50725 0.08061 0.90909 0.50631
280 energy 1 20 5000 0.001 1 75 0.75 1 0.05 0.13992 0.62681 0.45117 0.14974 0.61871 0.45156 0.18399 0.64935 0.45146
281 energy 1 20 5000 0.0001 1 75 0.1 0 0.05 0.00906 0.94565 0.09139 0.01859 0.7554 0.09599 0.0216 0.76623 0.10729
282 energy 1 20 5000 0.0001 1 75 0.1 0.001 0.05 0.00993 0.98551 0.10015 0.01429 0.84892 0.1035 0.02008 0.87013 0.11596
283 energy 1 20 5000 0.0001 1 75 0.1 0.01 0.05 0.01401 0.94203 0.13734 0.01562 0.95683 0.14298 0.02112 0.8961 0.15142
284 energy 1 20 5000 0.0001 1 75 0.1 0.1 0.05 0.06051 0.92391 0.50894 0.0624 0.93525 0.51198 0.07877 0.8961 0.51111
285 energy 1 20 5000 0.0001 1 75 0.1 1 0.05 0.13962 0.63406 0.45081 0.14965 0.6259 0.45124 0.18428 0.64935 0.45105
286 energy 1 20 5000 0.0001 1 75 0.25 0 0.05 0.00906 0.94565 0.09139 0.01859 0.7554 0.09599 0.0216 0.76623 0.10729
287 energy 1 20 5000 0.0001 1 75 0.25 0.001 0.05 0.00993 0.98551 0.10015 0.01429 0.84892 0.1035 0.02008 0.87013 0.11596
288 energy 1 20 5000 0.0001 1 75 0.25 0.01 0.05 0.01401 0.94203 0.13734 0.01562 0.95683 0.14298 0.02112 0.8961 0.15142
289 energy 1 20 5000 0.0001 1 75 0.25 0.1 0.05 0.06051 0.92391 0.50894 0.0624 0.93525 0.51198 0.07877 0.8961 0.51111
290 energy 1 20 5000 0.0001 1 75 0.25 1 0.05 0.13962 0.63406 0.45081 0.14965 0.6259 0.45124 0.18428 0.64935 0.45105
291 energy 1 20 5000 0.0001 1 75 0.5 0 0.05 0.00906 0.94565 0.09139 0.01859 0.7554 0.09599 0.0216 0.76623 0.10729
292 energy 1 20 5000 0.0001 1 75 0.5 0.001 0.05 0.00993 0.98551 0.10015 0.01429 0.84892 0.1035 0.02008 0.87013 0.11596
293 energy 1 20 5000 0.0001 1 75 0.5 0.01 0.05 0.01401 0.94203 0.13734 0.01562 0.95683 0.14298 0.02112 0.8961 0.15142
294 energy 1 20 5000 0.0001 1 75 0.5 0.1 0.05 0.06051 0.92391 0.50894 0.0624 0.93525 0.51198 0.07877 0.8961 0.51111
295 energy 1 20 5000 0.0001 1 75 0.5 1 0.05 0.13962 0.63406 0.45081 0.14965 0.6259 0.45124 0.18428 0.64935 0.45105
296 energy 1 20 5000 0.0001 1 75 0.75 0 0.05 0.00906 0.94565 0.09139 0.01859 0.7554 0.09599 0.0216 0.76623 0.10729
297 energy 1 20 5000 0.0001 1 75 0.75 0.001 0.05 0.00993 0.98551 0.10015 0.01429 0.84892 0.1035 0.02008 0.87013 0.11596
298 energy 1 20 5000 0.0001 1 75 0.75 0.01 0.05 0.01401 0.94203 0.13734 0.01562 0.95683 0.14298 0.02112 0.8961 0.15142
299 energy 1 20 5000 0.0001 1 75 0.75 0.1 0.05 0.06051 0.92391 0.50894 0.0624 0.93525 0.51198 0.07877 0.8961 0.51111
300 energy 1 20 5000 0.0001 1 75 0.75 1 0.05 0.13962 0.63406 0.45081 0.14965 0.6259 0.45124 0.18428 0.64935 0.45105
301 energy 1 20 5000 0.01 1 100 0.1 0 0.05 0.01025 0.98732 0.1015 0.01322 0.92806 0.10433 0.01239 0.96104 0.10988
302 energy 1 20 5000 0.01 1 100 0.1 0.001 0.05 0.01433 0.98551 0.14351 0.0142 0.99281 0.14384 0.0184 0.96104 0.15735
303 energy 1 20 5000 0.01 1 100 0.1 0.01 0.05 0.01879 0.99457 0.18888 0.01964 0.99281 0.19578 0.02291 0.92208 0.20428
304 energy 1 20 5000 0.01 1 100 0.1 0.1 0.05 0.05966 0.95471 0.52405 0.06187 0.96403 0.5274 0.07762 0.93506 0.52641
305 energy 1 20 5000 0.01 1 100 0.1 1 0.05 0.14267 0.65036 0.44931 0.15408 0.63309 0.44962 0.18987 0.64935 0.44946
306 energy 1 20 5000 0.01 1 100 0.25 0 0.05 0.01025 0.98732 0.1015 0.01322 0.92806 0.10433 0.01239 0.96104 0.10988
307 energy 1 20 5000 0.01 1 100 0.25 0.001 0.05 0.01433 0.98551 0.14351 0.0142 0.99281 0.14384 0.0184 0.96104 0.15735
308 energy 1 20 5000 0.01 1 100 0.25 0.01 0.05 0.01879 0.99457 0.18888 0.01964 0.99281 0.19578 0.02291 0.92208 0.20428
309 energy 1 20 5000 0.01 1 100 0.25 0.1 0.05 0.05966 0.95471 0.52405 0.06187 0.96403 0.5274 0.07762 0.93506 0.52641
310 energy 1 20 5000 0.01 1 100 0.25 1 0.05 0.14267 0.65036 0.44931 0.15408 0.63309 0.44962 0.18987 0.64935 0.44946
311 energy 1 20 5000 0.01 1 100 0.5 0 0.05 0.01025 0.98732 0.1015 0.01322 0.92806 0.10433 0.01239 0.96104 0.10988
312 energy 1 20 5000 0.01 1 100 0.5 0.001 0.05 0.01433 0.98551 0.14351 0.0142 0.99281 0.14384 0.0184 0.96104 0.15735
313 energy 1 20 5000 0.01 1 100 0.5 0.01 0.05 0.01879 0.99457 0.18888 0.01964 0.99281 0.19578 0.02291 0.92208 0.20428
314 energy 1 20 5000 0.01 1 100 0.5 0.1 0.05 0.05966 0.95471 0.52405 0.06187 0.96403 0.5274 0.07762 0.93506 0.52641
315 energy 1 20 5000 0.01 1 100 0.5 1 0.05 0.14267 0.65036 0.44931 0.15408 0.63309 0.44962 0.18987 0.64935 0.44946
316 energy 1 20 5000 0.01 1 100 0.75 0 0.05 0.01025 0.98732 0.1015 0.01322 0.92806 0.10433 0.01239 0.96104 0.10988
317 energy 1 20 5000 0.01 1 100 0.75 0.001 0.05 0.01433 0.98551 0.14351 0.0142 0.99281 0.14384 0.0184 0.96104 0.15735
318 energy 1 20 5000 0.01 1 100 0.75 0.01 0.05 0.01879 0.99457 0.18888 0.01964 0.99281 0.19578 0.02291 0.92208 0.20428
319 energy 1 20 5000 0.01 1 100 0.75 0.1 0.05 0.05966 0.95471 0.52405 0.06187 0.96403 0.5274 0.07762 0.93506 0.52641
320 energy 1 20 5000 0.01 1 100 0.75 1 0.05 0.14267 0.65036 0.44931 0.15408 0.63309 0.44962 0.18987 0.64935 0.44946
321 energy 1 20 5000 0.001 1 100 0.1 0 0.05 0.00544 0.97283 0.05377 0.0208 0.71223 0.05666 0.0292 0.66234 0.06195
322 energy 1 20 5000 0.001 1 100 0.1 0.001 0.05 0.00988 0.98551 0.09941 0.01131 0.93525 0.1018 0.01617 0.90909 0.11514
323 energy 1 20 5000 0.001 1 100 0.1 0.01 0.05 0.01449 0.97464 0.14286 0.01562 0.97842 0.14808 0.02159 0.92208 0.15713
324 energy 1 20 5000 0.001 1 100 0.1 0.1 0.05 0.06047 0.93297 0.5094 0.0624 0.93525 0.51267 0.07909 0.90909 0.51166
325 energy 1 20 5000 0.001 1 100 0.1 1 0.05 0.14199 0.61413 0.44937 0.1512 0.59712 0.44994 0.18485 0.61039 0.44991
326 energy 1 20 5000 0.001 1 100 0.25 0 0.05 0.00544 0.97283 0.05377 0.0208 0.71223 0.05666 0.0292 0.66234 0.06195
327 energy 1 20 5000 0.001 1 100 0.25 0.001 0.05 0.00988 0.98551 0.09941 0.01131 0.93525 0.1018 0.01617 0.90909 0.11514
328 energy 1 20 5000 0.001 1 100 0.25 0.01 0.05 0.01449 0.97464 0.14286 0.01562 0.97842 0.14808 0.02159 0.92208 0.15713
329 energy 1 20 5000 0.001 1 100 0.25 0.1 0.05 0.06047 0.93297 0.5094 0.0624 0.93525 0.51267 0.07909 0.90909 0.51166
330 energy 1 20 5000 0.001 1 100 0.25 1 0.05 0.14199 0.61413 0.44937 0.1512 0.59712 0.44994 0.18485 0.61039 0.44991
331 energy 1 20 5000 0.001 1 100 0.5 0 0.05 0.00544 0.97283 0.05377 0.0208 0.71223 0.05666 0.0292 0.66234 0.06195
332 energy 1 20 5000 0.001 1 100 0.5 0.001 0.05 0.00988 0.98551 0.09941 0.01131 0.93525 0.1018 0.01617 0.90909 0.11514
333 energy 1 20 5000 0.001 1 100 0.5 0.01 0.05 0.01449 0.97464 0.14286 0.01562 0.97842 0.14808 0.02159 0.92208 0.15713
334 energy 1 20 5000 0.001 1 100 0.5 0.1 0.05 0.06047 0.93297 0.5094 0.0624 0.93525 0.51267 0.07909 0.90909 0.51166
335 energy 1 20 5000 0.001 1 100 0.5 1 0.05 0.14199 0.61413 0.44937 0.1512 0.59712 0.44994 0.18485 0.61039 0.44991
336 energy 1 20 5000 0.001 1 100 0.75 0 0.05 0.00544 0.97283 0.05377 0.0208 0.71223 0.05666 0.0292 0.66234 0.06195
337 energy 1 20 5000 0.001 1 100 0.75 0.001 0.05 0.00988 0.98551 0.09941 0.01131 0.93525 0.1018 0.01617 0.90909 0.11514
338 energy 1 20 5000 0.001 1 100 0.75 0.01 0.05 0.01449 0.97464 0.14286 0.01562 0.97842 0.14808 0.02159 0.92208 0.15713
339 energy 1 20 5000 0.001 1 100 0.75 0.1 0.05 0.06047 0.93297 0.5094 0.0624 0.93525 0.51267 0.07909 0.90909 0.51166
340 energy 1 20 5000 0.001 1 100 0.75 1 0.05 0.14199 0.61413 0.44937 0.1512 0.59712 0.44994 0.18485 0.61039 0.44991
341 energy 1 20 5000 0.0001 1 100 0.1 0 0.05 0.00889 0.98188 0.08993 0.01514 0.77698 0.09188 0.01995 0.76623 0.10735
342 energy 1 20 5000 0.0001 1 100 0.1 0.001 0.05 0.00962 0.99638 0.0974 0.01452 0.85612 0.09875 0.01867 0.83117 0.1142
343 energy 1 20 5000 0.0001 1 100 0.1 0.01 0.05 0.01363 0.96014 0.13461 0.01519 0.96403 0.14011 0.02043 0.88312 0.14978
344 energy 1 20 5000 0.0001 1 100 0.1 0.1 0.05 0.06054 0.93116 0.50874 0.06241 0.93525 0.5118 0.07893 0.90909 0.51095
345 energy 1 20 5000 0.0001 1 100 0.1 1 0.05 0.1393 0.63225 0.45116 0.14917 0.6259 0.4516 0.18369 0.64935 0.45144
346 energy 1 20 5000 0.0001 1 100 0.25 0 0.05 0.00889 0.98188 0.08993 0.01514 0.77698 0.09188 0.01995 0.76623 0.10735
347 energy 1 20 5000 0.0001 1 100 0.25 0.001 0.05 0.00962 0.99638 0.0974 0.01452 0.85612 0.09875 0.01867 0.83117 0.1142
348 energy 1 20 5000 0.0001 1 100 0.25 0.01 0.05 0.01363 0.96014 0.13461 0.01519 0.96403 0.14011 0.02043 0.88312 0.14978
349 energy 1 20 5000 0.0001 1 100 0.25 0.1 0.05 0.06054 0.93116 0.50874 0.06241 0.93525 0.5118 0.07893 0.90909 0.51095
350 energy 1 20 5000 0.0001 1 100 0.25 1 0.05 0.1393 0.63225 0.45116 0.14917 0.6259 0.4516 0.18369 0.64935 0.45144
351 energy 1 20 5000 0.0001 1 100 0.5 0 0.05 0.00889 0.98188 0.08993 0.01514 0.77698 0.09188 0.01995 0.76623 0.10735
352 energy 1 20 5000 0.0001 1 100 0.5 0.001 0.05 0.00962 0.99638 0.0974 0.01452 0.85612 0.09875 0.01867 0.83117 0.1142
353 energy 1 20 5000 0.0001 1 100 0.5 0.01 0.05 0.01363 0.96014 0.13461 0.01519 0.96403 0.14011 0.02043 0.88312 0.14978
354 energy 1 20 5000 0.0001 1 100 0.5 0.1 0.05 0.06054 0.93116 0.50874 0.06241 0.93525 0.5118 0.07893 0.90909 0.51095
355 energy 1 20 5000 0.0001 1 100 0.5 1 0.05 0.1393 0.63225 0.45116 0.14917 0.6259 0.4516 0.18369 0.64935 0.45144
356 energy 1 20 5000 0.0001 1 100 0.75 0 0.05 0.00889 0.98188 0.08993 0.01514 0.77698 0.09188 0.01995 0.76623 0.10735
357 energy 1 20 5000 0.0001 1 100 0.75 0.001 0.05 0.00962 0.99638 0.0974 0.01452 0.85612 0.09875 0.01867 0.83117 0.1142
358 energy 1 20 5000 0.0001 1 100 0.75 0.01 0.05 0.01363 0.96014 0.13461 0.01519 0.96403 0.14011 0.02043 0.88312 0.14978
359 energy 1 20 5000 0.0001 1 100 0.75 0.1 0.05 0.06054 0.93116 0.50874 0.06241 0.93525 0.5118 0.07893 0.90909 0.51095
