EXP dataset split_seed seed n_epoch lr hidden_layers hidden_units dropout wd alpha mse_tr capture_tr width_tr mse_va capture_va width_va mse_te capture_te width_te
174 concrete 1 10 5000 0.0001 1 100 0.5 0.1 0.05 0.0884 0.92443 0.63045 0.08012 0.94624 0.62734 0.0786 0.95146 0.63203
175 concrete 1 10 5000 0.0001 1 100 0.5 1 0.05 0.22142 0.61538 0.39993 0.16361 0.72581 0.39965 0.16881 0.68932 0.39975
176 concrete 1 10 5000 0.0001 1 100 0.75 0 0.05 0.02151 0.92578 0.18183 0.04365 0.82796 0.17838 0.06105 0.80583 0.20159
177 concrete 1 10 5000 0.0001 1 100 0.75 0.001 0.05 0.02519 0.96356 0.20939 0.03904 0.88172 0.20559 0.05027 0.8835 0.22907
178 concrete 1 10 5000 0.0001 1 100 0.75 0.01 0.05 0.04678 0.93792 0.35882 0.04849 0.95699 0.35175 0.04894 0.94175 0.37717
179 concrete 1 10 5000 0.0001 1 100 0.75 0.1 0.05 0.0884 0.92443 0.63045 0.08012 0.94624 0.62734 0.0786 0.95146 0.63203
180 concrete 1 10 5000 0.0001 1 100 0.75 1 0.05 0.22142 0.61538 0.39993 0.16361 0.72581 0.39965 0.16881 0.68932 0.39975
181 concrete 1 20 5000 0.01 1 50 0.1 0 0.05 0.02179 0.97976 0.17572 0.0523 0.84946 0.17815 0.06741 0.79612 0.19006
182 concrete 1 20 5000 0.01 1 50 0.1 0.001 0.05 0.03261 0.98111 0.2669 0.04587 0.91935 0.26081 0.04541 0.92233 0.28287
183 concrete 1 20 5000 0.01 1 50 0.1 0.01 0.05 0.05089 0.97031 0.38426 0.05246 0.93548 0.38014 0.05373 0.94175 0.40485
184 concrete 1 20 5000 0.01 1 50 0.1 0.1 0.05 0.08965 0.92578 0.61926 0.08911 0.91398 0.61737 0.08143 0.95146 0.62137
185 concrete 1 20 5000 0.01 1 50 0.1 1 0.05 0.23621 0.60864 0.3749 0.23328 0.62366 0.37438 0.19042 0.6699 0.37474
186 concrete 1 20 5000 0.01 1 50 0.25 0 0.05 0.02179 0.97976 0.17572 0.0523 0.84946 0.17815 0.06741 0.79612 0.19006
187 concrete 1 20 5000 0.01 1 50 0.25 0.001 0.05 0.03261 0.98111 0.2669 0.04587 0.91935 0.26081 0.04541 0.92233 0.28287
188 concrete 1 20 5000 0.01 1 50 0.25 0.01 0.05 0.05089 0.97031 0.38426 0.05246 0.93548 0.38014 0.05373 0.94175 0.40485
189 concrete 1 20 5000 0.01 1 50 0.25 0.1 0.05 0.08965 0.92578 0.61926 0.08911 0.91398 0.61737 0.08143 0.95146 0.62137
190 concrete 1 20 5000 0.01 1 50 0.25 1 0.05 0.23621 0.60864 0.3749 0.23328 0.62366 0.37438 0.19042 0.6699 0.37474
191 concrete 1 20 5000 0.01 1 50 0.5 0 0.05 0.02179 0.97976 0.17572 0.0523 0.84946 0.17815 0.06741 0.79612 0.19006
192 concrete 1 20 5000 0.01 1 50 0.5 0.001 0.05 0.03261 0.98111 0.2669 0.04587 0.91935 0.26081 0.04541 0.92233 0.28287
193 concrete 1 20 5000 0.01 1 50 0.5 0.01 0.05 0.05089 0.97031 0.38426 0.05246 0.93548 0.38014 0.05373 0.94175 0.40485
194 concrete 1 20 5000 0.01 1 50 0.5 0.1 0.05 0.08965 0.92578 0.61926 0.08911 0.91398 0.61737 0.08143 0.95146 0.62137
195 concrete 1 20 5000 0.01 1 50 0.5 1 0.05 0.23621 0.60864 0.3749 0.23328 0.62366 0.37438 0.19042 0.6699 0.37474
196 concrete 1 20 5000 0.01 1 50 0.75 0 0.05 0.02179 0.97976 0.17572 0.0523 0.84946 0.17815 0.06741 0.79612 0.19006
197 concrete 1 20 5000 0.01 1 50 0.75 0.001 0.05 0.03261 0.98111 0.2669 0.04587 0.91935 0.26081 0.04541 0.92233 0.28287
198 concrete 1 20 5000 0.01 1 50 0.75 0.01 0.05 0.05089 0.97031 0.38426 0.05246 0.93548 0.38014 0.05373 0.94175 0.40485
199 concrete 1 20 5000 0.01 1 50 0.75 0.1 0.05 0.08965 0.92578 0.61926 0.08911 0.91398 0.61737 0.08143 0.95146 0.62137
200 concrete 1 20 5000 0.01 1 50 0.75 1 0.05 0.23621 0.60864 0.3749 0.23328 0.62366 0.37438 0.19042 0.6699 0.37474
201 concrete 1 20 5000 0.001 1 50 0.1 0 0.05 0.01765 0.94737 0.14335 0.06524 0.75269 0.14184 0.06557 0.76699 0.16079
202 concrete 1 20 5000 0.001 1 50 0.1 0.001 0.05 0.02494 0.99055 0.20547 0.04647 0.86559 0.20191 0.0504 0.8835 0.22298
203 concrete 1 20 5000 0.001 1 50 0.1 0.01 0.05 0.04479 0.97031 0.33743 0.05342 0.90323 0.33325 0.0492 0.96117 0.35647
204 concrete 1 20 5000 0.001 1 50 0.1 0.1 0.05 0.08897 0.91768 0.62055 0.08892 0.9086 0.61905 0.08049 0.94175 0.62258
205 concrete 1 20 5000 0.001 1 50 0.1 1 0.05 0.22986 0.61269 0.38197 0.22762 0.63441 0.38136 0.18509 0.67961 0.38179
206 concrete 1 20 5000 0.001 1 50 0.25 0 0.05 0.01765 0.94737 0.14335 0.06524 0.75269 0.14184 0.06557 0.76699 0.16079
207 concrete 1 20 5000 0.001 1 50 0.25 0.001 0.05 0.02494 0.99055 0.20547 0.04647 0.86559 0.20191 0.0504 0.8835 0.22298
208 concrete 1 20 5000 0.001 1 50 0.25 0.01 0.05 0.04479 0.97031 0.33743 0.05342 0.90323 0.33325 0.0492 0.96117 0.35647
209 concrete 1 20 5000 0.001 1 50 0.25 0.1 0.05 0.08897 0.91768 0.62055 0.08892 0.9086 0.61905 0.08049 0.94175 0.62258
210 concrete 1 20 5000 0.001 1 50 0.25 1 0.05 0.22986 0.61269 0.38197 0.22762 0.63441 0.38136 0.18509 0.67961 0.38179
211 concrete 1 20 5000 0.001 1 50 0.5 0 0.05 0.01765 0.94737 0.14335 0.06524 0.75269 0.14184 0.06557 0.76699 0.16079
212 concrete 1 20 5000 0.001 1 50 0.5 0.001 0.05 0.02494 0.99055 0.20547 0.04647 0.86559 0.20191 0.0504 0.8835 0.22298
213 concrete 1 20 5000 0.001 1 50 0.5 0.01 0.05 0.04479 0.97031 0.33743 0.05342 0.90323 0.33325 0.0492 0.96117 0.35647
214 concrete 1 20 5000 0.001 1 50 0.5 0.1 0.05 0.08897 0.91768 0.62055 0.08892 0.9086 0.61905 0.08049 0.94175 0.62258
215 concrete 1 20 5000 0.001 1 50 0.5 1 0.05 0.22986 0.61269 0.38197 0.22762 0.63441 0.38136 0.18509 0.67961 0.38179
216 concrete 1 20 5000 0.001 1 50 0.75 0 0.05 0.01765 0.94737 0.14335 0.06524 0.75269 0.14184 0.06557 0.76699 0.16079
217 concrete 1 20 5000 0.001 1 50 0.75 0.001 0.05 0.02494 0.99055 0.20547 0.04647 0.86559 0.20191 0.0504 0.8835 0.22298
218 concrete 1 20 5000 0.001 1 50 0.75 0.01 0.05 0.04479 0.97031 0.33743 0.05342 0.90323 0.33325 0.0492 0.96117 0.35647
219 concrete 1 20 5000 0.001 1 50 0.75 0.1 0.05 0.08897 0.91768 0.62055 0.08892 0.9086 0.61905 0.08049 0.94175 0.62258
220 concrete 1 20 5000 0.001 1 50 0.75 1 0.05 0.22986 0.61269 0.38197 0.22762 0.63441 0.38136 0.18509 0.67961 0.38179
221 concrete 1 20 5000 0.0001 1 50 0.1 0 0.05 0.02536 0.98111 0.20726 0.05493 0.81183 0.2014 0.04989 0.87379 0.2255
222 concrete 1 20 5000 0.0001 1 50 0.1 0.001 0.05 0.03022 0.95412 0.24255 0.05438 0.80645 0.23805 0.04534 0.8932 0.26271
223 concrete 1 20 5000 0.0001 1 50 0.1 0.01 0.05 0.04606 0.95277 0.34145 0.05695 0.89247 0.33817 0.05033 0.95146 0.36019
224 concrete 1 20 5000 0.0001 1 50 0.1 0.1 0.05 0.0886 0.92038 0.62365 0.08853 0.91398 0.62209 0.08037 0.95146 0.62584
225 concrete 1 20 5000 0.0001 1 50 0.1 1 0.05 0.22999 0.61404 0.38146 0.2278 0.62903 0.38084 0.18437 0.67961 0.38128
226 concrete 1 20 5000 0.0001 1 50 0.25 0 0.05 0.02536 0.98111 0.20726 0.05493 0.81183 0.2014 0.04989 0.87379 0.2255
227 concrete 1 20 5000 0.0001 1 50 0.25 0.001 0.05 0.03022 0.95412 0.24255 0.05438 0.80645 0.23805 0.04534 0.8932 0.26271
228 concrete 1 20 5000 0.0001 1 50 0.25 0.01 0.05 0.04606 0.95277 0.34145 0.05695 0.89247 0.33817 0.05033 0.95146 0.36019
229 concrete 1 20 5000 0.0001 1 50 0.25 0.1 0.05 0.0886 0.92038 0.62365 0.08853 0.91398 0.62209 0.08037 0.95146 0.62584
230 concrete 1 20 5000 0.0001 1 50 0.25 1 0.05 0.22999 0.61404 0.38146 0.2278 0.62903 0.38084 0.18437 0.67961 0.38128
231 concrete 1 20 5000 0.0001 1 50 0.5 0 0.05 0.02536 0.98111 0.20726 0.05493 0.81183 0.2014 0.04989 0.87379 0.2255
232 concrete 1 20 5000 0.0001 1 50 0.5 0.001 0.05 0.03022 0.95412 0.24255 0.05438 0.80645 0.23805 0.04534 0.8932 0.26271
233 concrete 1 20 5000 0.0001 1 50 0.5 0.01 0.05 0.04606 0.95277 0.34145 0.05695 0.89247 0.33817 0.05033 0.95146 0.36019
234 concrete 1 20 5000 0.0001 1 50 0.5 0.1 0.05 0.0886 0.92038 0.62365 0.08853 0.91398 0.62209 0.08037 0.95146 0.62584
235 concrete 1 20 5000 0.0001 1 50 0.5 1 0.05 0.22999 0.61404 0.38146 0.2278 0.62903 0.38084 0.18437 0.67961 0.38128
236 concrete 1 20 5000 0.0001 1 50 0.75 0 0.05 0.02536 0.98111 0.20726 0.05493 0.81183 0.2014 0.04989 0.87379 0.2255
237 concrete 1 20 5000 0.0001 1 50 0.75 0.001 0.05 0.03022 0.95412 0.24255 0.05438 0.80645 0.23805 0.04534 0.8932 0.26271
238 concrete 1 20 5000 0.0001 1 50 0.75 0.01 0.05 0.04606 0.95277 0.34145 0.05695 0.89247 0.33817 0.05033 0.95146 0.36019
239 concrete 1 20 5000 0.0001 1 50 0.75 0.1 0.05 0.0886 0.92038 0.62365 0.08853 0.91398 0.62209 0.08037 0.95146 0.62584
240 concrete 1 20 5000 0.0001 1 50 0.75 1 0.05 0.22999 0.61404 0.38146 0.2278 0.62903 0.38084 0.18437 0.67961 0.38128
241 concrete 1 20 5000 0.01 1 75 0.1 0 0.05 0.01745 0.95007 0.13791 0.05427 0.78495 0.13873 0.06175 0.7767 0.14948
242 concrete 1 20 5000 0.01 1 75 0.1 0.001 0.05 0.03407 0.9892 0.27987 0.0423 0.93548 0.27734 0.04816 0.94175 0.29958
243 concrete 1 20 5000 0.01 1 75 0.1 0.01 0.05 0.05013 0.96896 0.38643 0.05519 0.91935 0.38264 0.05485 0.96117 0.40694
244 concrete 1 20 5000 0.01 1 75 0.1 0.1 0.05 0.08999 0.92038 0.62079 0.08858 0.91935 0.61835 0.08066 0.95146 0.62237
245 concrete 1 20 5000 0.01 1 75 0.1 1 0.05 0.22878 0.61404 0.38197 0.22624 0.62903 0.3814 0.18804 0.6699 0.38163
246 concrete 1 20 5000 0.01 1 75 0.25 0 0.05 0.01745 0.95007 0.13791 0.05427 0.78495 0.13873 0.06175 0.7767 0.14948
247 concrete 1 20 5000 0.01 1 75 0.25 0.001 0.05 0.03407 0.9892 0.27987 0.0423 0.93548 0.27734 0.04816 0.94175 0.29958
248 concrete 1 20 5000 0.01 1 75 0.25 0.01 0.05 0.05013 0.96896 0.38643 0.05519 0.91935 0.38264 0.05485 0.96117 0.40694
249 concrete 1 20 5000 0.01 1 75 0.25 0.1 0.05 0.08999 0.92038 0.62079 0.08858 0.91935 0.61835 0.08066 0.95146 0.62237
250 concrete 1 20 5000 0.01 1 75 0.25 1 0.05 0.22878 0.61404 0.38197 0.22624 0.62903 0.3814 0.18804 0.6699 0.38163
251 concrete 1 20 5000 0.01 1 75 0.5 0 0.05 0.01745 0.95007 0.13791 0.05427 0.78495 0.13873 0.06175 0.7767 0.14948
252 concrete 1 20 5000 0.01 1 75 0.5 0.001 0.05 0.03407 0.9892 0.27987 0.0423 0.93548 0.27734 0.04816 0.94175 0.29958
253 concrete 1 20 5000 0.01 1 75 0.5 0.01 0.05 0.05013 0.96896 0.38643 0.05519 0.91935 0.38264 0.05485 0.96117 0.40694
254 concrete 1 20 5000 0.01 1 75 0.5 0.1 0.05 0.08999 0.92038 0.62079 0.08858 0.91935 0.61835 0.08066 0.95146 0.62237
255 concrete 1 20 5000 0.01 1 75 0.5 1 0.05 0.22878 0.61404 0.38197 0.22624 0.62903 0.3814 0.18804 0.6699 0.38163
256 concrete 1 20 5000 0.01 1 75 0.75 0 0.05 0.01745 0.95007 0.13791 0.05427 0.78495 0.13873 0.06175 0.7767 0.14948
257 concrete 1 20 5000 0.01 1 75 0.75 0.001 0.05 0.03407 0.9892 0.27987 0.0423 0.93548 0.27734 0.04816 0.94175 0.29958
258 concrete 1 20 5000 0.01 1 75 0.75 0.01 0.05 0.05013 0.96896 0.38643 0.05519 0.91935 0.38264 0.05485 0.96117 0.40694
259 concrete 1 20 5000 0.01 1 75 0.75 0.1 0.05 0.08999 0.92038 0.62079 0.08858 0.91935 0.61835 0.08066 0.95146 0.62237
260 concrete 1 20 5000 0.01 1 75 0.75 1 0.05 0.22878 0.61404 0.38197 0.22624 0.62903 0.3814 0.18804 0.6699 0.38163
261 concrete 1 20 5000 0.001 1 75 0.1 0 0.05 0.01514 0.89879 0.11034 0.07307 0.69892 0.10806 0.07841 0.62136 0.11144
262 concrete 1 20 5000 0.001 1 75 0.1 0.001 0.05 0.02255 0.96761 0.18372 0.0481 0.84946 0.17923 0.04954 0.85437 0.20274
263 concrete 1 20 5000 0.001 1 75 0.1 0.01 0.05 0.04515 0.95951 0.33232 0.05717 0.89247 0.329 0.04992 0.95146 0.3509
264 concrete 1 20 5000 0.001 1 75 0.1 0.1 0.05 0.0886 0.92982 0.62509 0.08828 0.91398 0.62356 0.08041 0.95146 0.62705
265 concrete 1 20 5000 0.001 1 75 0.1 1 0.05 0.2284 0.61404 0.3832 0.2263 0.62903 0.3826 0.18236 0.67961 0.38288
266 concrete 1 20 5000 0.001 1 75 0.25 0 0.05 0.01514 0.89879 0.11034 0.07307 0.69892 0.10806 0.07841 0.62136 0.11144
267 concrete 1 20 5000 0.001 1 75 0.25 0.001 0.05 0.02255 0.96761 0.18372 0.0481 0.84946 0.17923 0.04954 0.85437 0.20274
268 concrete 1 20 5000 0.001 1 75 0.25 0.01 0.05 0.04515 0.95951 0.33232 0.05717 0.89247 0.329 0.04992 0.95146 0.3509
269 concrete 1 20 5000 0.001 1 75 0.25 0.1 0.05 0.0886 0.92982 0.62509 0.08828 0.91398 0.62356 0.08041 0.95146 0.62705
270 concrete 1 20 5000 0.001 1 75 0.25 1 0.05 0.2284 0.61404 0.3832 0.2263 0.62903 0.3826 0.18236 0.67961 0.38288
271 concrete 1 20 5000 0.001 1 75 0.5 0 0.05 0.01514 0.89879 0.11034 0.07307 0.69892 0.10806 0.07841 0.62136 0.11144
272 concrete 1 20 5000 0.001 1 75 0.5 0.001 0.05 0.02255 0.96761 0.18372 0.0481 0.84946 0.17923 0.04954 0.85437 0.20274
273 concrete 1 20 5000 0.001 1 75 0.5 0.01 0.05 0.04515 0.95951 0.33232 0.05717 0.89247 0.329 0.04992 0.95146 0.3509
274 concrete 1 20 5000 0.001 1 75 0.5 0.1 0.05 0.0886 0.92982 0.62509 0.08828 0.91398 0.62356 0.08041 0.95146 0.62705
275 concrete 1 20 5000 0.001 1 75 0.5 1 0.05 0.2284 0.61404 0.3832 0.2263 0.62903 0.3826 0.18236 0.67961 0.38288
276 concrete 1 20 5000 0.001 1 75 0.75 0 0.05 0.01514 0.89879 0.11034 0.07307 0.69892 0.10806 0.07841 0.62136 0.11144
277 concrete 1 20 5000 0.001 1 75 0.75 0.001 0.05 0.02255 0.96761 0.18372 0.0481 0.84946 0.17923 0.04954 0.85437 0.20274
278 concrete 1 20 5000 0.001 1 75 0.75 0.01 0.05 0.04515 0.95951 0.33232 0.05717 0.89247 0.329 0.04992 0.95146 0.3509
279 concrete 1 20 5000 0.001 1 75 0.75 0.1 0.05 0.0886 0.92982 0.62509 0.08828 0.91398 0.62356 0.08041 0.95146 0.62705
280 concrete 1 20 5000 0.001 1 75 0.75 1 0.05 0.2284 0.61404 0.3832 0.2263 0.62903 0.3826 0.18236 0.67961 0.38288
281 concrete 1 20 5000 0.0001 1 75 0.1 0 0.05 0.02296 0.95547 0.18858 0.05632 0.74731 0.18487 0.05772 0.79612 0.21013
282 concrete 1 20 5000 0.0001 1 75 0.1 0.001 0.05 0.02783 0.95547 0.22666 0.05013 0.81183 0.22016 0.05111 0.85437 0.24294
283 concrete 1 20 5000 0.0001 1 75 0.1 0.01 0.05 0.0451 0.95007 0.34016 0.05689 0.8871 0.33734 0.05058 0.93204 0.35877
284 concrete 1 20 5000 0.0001 1 75 0.1 0.1 0.05 0.08873 0.92038 0.62277 0.08866 0.91398 0.62127 0.08038 0.95146 0.62498
285 concrete 1 20 5000 0.0001 1 75 0.1 1 0.05 0.22903 0.61538 0.38252 0.22688 0.62903 0.38191 0.18297 0.67961 0.38236
286 concrete 1 20 5000 0.0001 1 75 0.25 0 0.05 0.02296 0.95547 0.18858 0.05632 0.74731 0.18487 0.05772 0.79612 0.21013
287 concrete 1 20 5000 0.0001 1 75 0.25 0.001 0.05 0.02783 0.95547 0.22666 0.05013 0.81183 0.22016 0.05111 0.85437 0.24294
288 concrete 1 20 5000 0.0001 1 75 0.25 0.01 0.05 0.0451 0.95007 0.34016 0.05689 0.8871 0.33734 0.05058 0.93204 0.35877
289 concrete 1 20 5000 0.0001 1 75 0.25 0.1 0.05 0.08873 0.92038 0.62277 0.08866 0.91398 0.62127 0.08038 0.95146 0.62498
290 concrete 1 20 5000 0.0001 1 75 0.25 1 0.05 0.22903 0.61538 0.38252 0.22688 0.62903 0.38191 0.18297 0.67961 0.38236
291 concrete 1 20 5000 0.0001 1 75 0.5 0 0.05 0.02296 0.95547 0.18858 0.05632 0.74731 0.18487 0.05772 0.79612 0.21013
292 concrete 1 20 5000 0.0001 1 75 0.5 0.001 0.05 0.02783 0.95547 0.22666 0.05013 0.81183 0.22016 0.05111 0.85437 0.24294
293 concrete 1 20 5000 0.0001 1 75 0.5 0.01 0.05 0.0451 0.95007 0.34016 0.05689 0.8871 0.33734 0.05058 0.93204 0.35877
294 concrete 1 20 5000 0.0001 1 75 0.5 0.1 0.05 0.08873 0.92038 0.62277 0.08866 0.91398 0.62127 0.08038 0.95146 0.62498
295 concrete 1 20 5000 0.0001 1 75 0.5 1 0.05 0.22903 0.61538 0.38252 0.22688 0.62903 0.38191 0.18297 0.67961 0.38236
296 concrete 1 20 5000 0.0001 1 75 0.75 0 0.05 0.02296 0.95547 0.18858 0.05632 0.74731 0.18487 0.05772 0.79612 0.21013
297 concrete 1 20 5000 0.0001 1 75 0.75 0.001 0.05 0.02783 0.95547 0.22666 0.05013 0.81183 0.22016 0.05111 0.85437 0.24294
298 concrete 1 20 5000 0.0001 1 75 0.75 0.01 0.05 0.0451 0.95007 0.34016 0.05689 0.8871 0.33734 0.05058 0.93204 0.35877
299 concrete 1 20 5000 0.0001 1 75 0.75 0.1 0.05 0.08873 0.92038 0.62277 0.08866 0.91398 0.62127 0.08038 0.95146 0.62498
300 concrete 1 20 5000 0.0001 1 75 0.75 1 0.05 0.22903 0.61538 0.38252 0.22688 0.62903 0.38191 0.18297 0.67961 0.38236
301 concrete 1 20 5000 0.01 1 100 0.1 0 0.05 0.01884 0.92982 0.13311 0.06033 0.75269 0.13704 0.06243 0.74757 0.14502
302 concrete 1 20 5000 0.01 1 100 0.1 0.001 0.05 0.03099 0.92173 0.22165 0.04645 0.87634 0.21838 0.04345 0.86408 0.23967
303 concrete 1 20 5000 0.01 1 100 0.1 0.01 0.05 0.0547 0.94197 0.3824 0.05735 0.92473 0.37871 0.05318 0.97087 0.40127
304 concrete 1 20 5000 0.01 1 100 0.1 0.1 0.05 0.08871 0.92038 0.63265 0.0903 0.93011 0.63145 0.08064 0.95146 0.63506
305 concrete 1 20 5000 0.01 1 100 0.1 1 0.05 0.23556 0.60729 0.37602 0.23281 0.61828 0.37539 0.19465 0.6699 0.37569
306 concrete 1 20 5000 0.01 1 100 0.25 0 0.05 0.01884 0.92982 0.13311 0.06033 0.75269 0.13704 0.06243 0.74757 0.14502
307 concrete 1 20 5000 0.01 1 100 0.25 0.001 0.05 0.03099 0.92173 0.22165 0.04645 0.87634 0.21838 0.04345 0.86408 0.23967
308 concrete 1 20 5000 0.01 1 100 0.25 0.01 0.05 0.0547 0.94197 0.3824 0.05735 0.92473 0.37871 0.05318 0.97087 0.40127
309 concrete 1 20 5000 0.01 1 100 0.25 0.1 0.05 0.08871 0.92038 0.63265 0.0903 0.93011 0.63145 0.08064 0.95146 0.63506
310 concrete 1 20 5000 0.01 1 100 0.25 1 0.05 0.23556 0.60729 0.37602 0.23281 0.61828 0.37539 0.19465 0.6699 0.37569
311 concrete 1 20 5000 0.01 1 100 0.5 0 0.05 0.01884 0.92982 0.13311 0.06033 0.75269 0.13704 0.06243 0.74757 0.14502
312 concrete 1 20 5000 0.01 1 100 0.5 0.001 0.05 0.03099 0.92173 0.22165 0.04645 0.87634 0.21838 0.04345 0.86408 0.23967
313 concrete 1 20 5000 0.01 1 100 0.5 0.01 0.05 0.0547 0.94197 0.3824 0.05735 0.92473 0.37871 0.05318 0.97087 0.40127
314 concrete 1 20 5000 0.01 1 100 0.5 0.1 0.05 0.08871 0.92038 0.63265 0.0903 0.93011 0.63145 0.08064 0.95146 0.63506
315 concrete 1 20 5000 0.01 1 100 0.5 1 0.05 0.23556 0.60729 0.37602 0.23281 0.61828 0.37539 0.19465 0.6699 0.37569
316 concrete 1 20 5000 0.01 1 100 0.75 0 0.05 0.01884 0.92982 0.13311 0.06033 0.75269 0.13704 0.06243 0.74757 0.14502
317 concrete 1 20 5000 0.01 1 100 0.75 0.001 0.05 0.03099 0.92173 0.22165 0.04645 0.87634 0.21838 0.04345 0.86408 0.23967
318 concrete 1 20 5000 0.01 1 100 0.75 0.01 0.05 0.0547 0.94197 0.3824 0.05735 0.92473 0.37871 0.05318 0.97087 0.40127
319 concrete 1 20 5000 0.01 1 100 0.75 0.1 0.05 0.08871 0.92038 0.63265 0.0903 0.93011 0.63145 0.08064 0.95146 0.63506
320 concrete 1 20 5000 0.01 1 100 0.75 1 0.05 0.23556 0.60729 0.37602 0.23281 0.61828 0.37539 0.19465 0.6699 0.37569
321 concrete 1 20 5000 0.001 1 100 0.1 0 0.05 0.01444 0.95547 0.11434 0.08582 0.65054 0.1111 0.07087 0.71845 0.13006
322 concrete 1 20 5000 0.001 1 100 0.1 0.001 0.05 0.02122 0.96626 0.17494 0.05353 0.80645 0.17499 0.0551 0.79612 0.19025
323 concrete 1 20 5000 0.001 1 100 0.1 0.01 0.05 0.04508 0.94602 0.33353 0.0556 0.88172 0.32892 0.04903 0.95146 0.35327
324 concrete 1 20 5000 0.001 1 100 0.1 0.1 0.05 0.08841 0.92982 0.62511 0.08849 0.92473 0.62388 0.08026 0.95146 0.62732
325 concrete 1 20 5000 0.001 1 100 0.1 1 0.05 0.23154 0.61134 0.37995 0.22899 0.62903 0.37931 0.18789 0.6699 0.37967
326 concrete 1 20 5000 0.001 1 100 0.25 0 0.05 0.01444 0.95547 0.11434 0.08582 0.65054 0.1111 0.07087 0.71845 0.13006
327 concrete 1 20 5000 0.001 1 100 0.25 0.001 0.05 0.02122 0.96626 0.17494 0.05353 0.80645 0.17499 0.0551 0.79612 0.19025
328 concrete 1 20 5000 0.001 1 100 0.25 0.01 0.05 0.04508 0.94602 0.33353 0.0556 0.88172 0.32892 0.04903 0.95146 0.35327
329 concrete 1 20 5000 0.001 1 100 0.25 0.1 0.05 0.08841 0.92982 0.62511 0.08849 0.92473 0.62388 0.08026 0.95146 0.62732
330 concrete 1 20 5000 0.001 1 100 0.25 1 0.05 0.23154 0.61134 0.37995 0.22899 0.62903 0.37931 0.18789 0.6699 0.37967
331 concrete 1 20 5000 0.001 1 100 0.5 0 0.05 0.01444 0.95547 0.11434 0.08582 0.65054 0.1111 0.07087 0.71845 0.13006
332 concrete 1 20 5000 0.001 1 100 0.5 0.001 0.05 0.02122 0.96626 0.17494 0.05353 0.80645 0.17499 0.0551 0.79612 0.19025
333 concrete 1 20 5000 0.001 1 100 0.5 0.01 0.05 0.04508 0.94602 0.33353 0.0556 0.88172 0.32892 0.04903 0.95146 0.35327
334 concrete 1 20 5000 0.001 1 100 0.5 0.1 0.05 0.08841 0.92982 0.62511 0.08849 0.92473 0.62388 0.08026 0.95146 0.62732
335 concrete 1 20 5000 0.001 1 100 0.5 1 0.05 0.23154 0.61134 0.37995 0.22899 0.62903 0.37931 0.18789 0.6699 0.37967
336 concrete 1 20 5000 0.001 1 100 0.75 0 0.05 0.01444 0.95547 0.11434 0.08582 0.65054 0.1111 0.07087 0.71845 0.13006
337 concrete 1 20 5000 0.001 1 100 0.75 0.001 0.05 0.02122 0.96626 0.17494 0.05353 0.80645 0.17499 0.0551 0.79612 0.19025
338 concrete 1 20 5000 0.001 1 100 0.75 0.01 0.05 0.04508 0.94602 0.33353 0.0556 0.88172 0.32892 0.04903 0.95146 0.35327
339 concrete 1 20 5000 0.001 1 100 0.75 0.1 0.05 0.08841 0.92982 0.62511 0.08849 0.92473 0.62388 0.08026 0.95146 0.62732
340 concrete 1 20 5000 0.001 1 100 0.75 1 0.05 0.23154 0.61134 0.37995 0.22899 0.62903 0.37931 0.18789 0.6699 0.37967
341 concrete 1 20 5000 0.0001 1 100 0.1 0 0.05 0.02286 0.96896 0.18971 0.05445 0.78495 0.1821 0.06299 0.7767 0.20404
342 concrete 1 20 5000 0.0001 1 100 0.1 0.001 0.05 0.02713 0.97031 0.22188 0.04644 0.83871 0.21877 0.05244 0.84466 0.2392
343 concrete 1 20 5000 0.0001 1 100 0.1 0.01 0.05 0.04418 0.95682 0.33168 0.0557 0.89247 0.32696 0.05129 0.93204 0.3493
344 concrete 1 20 5000 0.0001 1 100 0.1 0.1 0.05 0.0886 0.92038 0.62377 0.08849 0.91398 0.62228 0.08034 0.95146 0.626
345 concrete 1 20 5000 0.0001 1 100 0.1 1 0.05 0.23015 0.61404 0.38127 0.22787 0.62903 0.38065 0.18465 0.67961 0.38109
346 concrete 1 20 5000 0.0001 1 100 0.25 0 0.05 0.02286 0.96896 0.18971 0.05445 0.78495 0.1821 0.06299 0.7767 0.20404
347 concrete 1 20 5000 0.0001 1 100 0.25 0.001 0.05 0.02713 0.97031 0.22188 0.04644 0.83871 0.21877 0.05244 0.84466 0.2392
348 concrete 1 20 5000 0.0001 1 100 0.25 0.01 0.05 0.04418 0.95682 0.33168 0.0557 0.89247 0.32696 0.05129 0.93204 0.3493
349 concrete 1 20 5000 0.0001 1 100 0.25 0.1 0.05 0.0886 0.92038 0.62377 0.08849 0.91398 0.62228 0.08034 0.95146 0.626
350 concrete 1 20 5000 0.0001 1 100 0.25 1 0.05 0.23015 0.61404 0.38127 0.22787 0.62903 0.38065 0.18465 0.67961 0.38109
351 concrete 1 20 5000 0.0001 1 100 0.5 0 0.05 0.02286 0.96896 0.18971 0.05445 0.78495 0.1821 0.06299 0.7767 0.20404
352 concrete 1 20 5000 0.0001 1 100 0.5 0.001 0.05 0.02713 0.97031 0.22188 0.04644 0.83871 0.21877 0.05244 0.84466 0.2392
