EXP split_seed random_seed neurons soft lambda_in sigma_in PICP_test MPIW_test RMSE alpha h_size epochs lr decay_rate ensemb n_runs
208 3 20 [100] 160.0 5.0 0.05 0.934 0.745 3.946 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
209 3 20 [100] 160.0 5.0 0.2 0.93 0.724 3.931 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
210 3 20 [100] 160.0 5.0 0.4 0.914 0.714 3.943 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
211 3 20 [100] 160.0 15.0 0.05 0.951 0.811 4.003 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
212 3 20 [100] 160.0 15.0 0.2 0.949 0.799 3.994 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
213 3 20 [100] 160.0 15.0 0.4 0.947 0.792 3.963 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
214 3 20 [100] 160.0 20.0 0.05 0.957 0.835 4.038 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
215 3 20 [100] 160.0 20.0 0.2 0.951 0.815 4.012 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
216 3 20 [100] 160.0 20.0 0.4 0.957 0.804 3.981 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
217 3 30 [50] 160.0 5.0 0.05 0.934 0.755 3.94 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
218 3 30 [50] 160.0 5.0 0.2 0.93 0.74 3.946 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
219 3 30 [50] 160.0 5.0 0.4 0.921 0.732 3.947 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
220 3 30 [50] 160.0 15.0 0.05 0.954 0.816 4.011 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
221 3 30 [50] 160.0 15.0 0.2 0.953 0.818 3.99 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
222 3 30 [50] 160.0 15.0 0.4 0.948 0.802 3.993 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
223 3 30 [50] 160.0 20.0 0.05 0.962 0.842 4.034 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
224 3 30 [50] 160.0 20.0 0.2 0.952 0.826 4.009 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
225 3 30 [50] 160.0 20.0 0.4 0.953 0.824 4.03 0.05 [50] 500 0.014075429453466027 0.9870991870298319 1 1
226 3 30 [75] 160.0 5.0 0.05 0.937 0.745 3.951 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
227 3 30 [75] 160.0 5.0 0.2 0.922 0.738 3.94 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
228 3 30 [75] 160.0 5.0 0.4 0.924 0.717 3.908 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
229 3 30 [75] 160.0 15.0 0.05 0.948 0.809 3.987 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
230 3 30 [75] 160.0 15.0 0.2 0.954 0.796 3.98 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
231 3 30 [75] 160.0 15.0 0.4 0.948 0.783 3.942 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
232 3 30 [75] 160.0 20.0 0.05 0.958 0.836 4.016 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
233 3 30 [75] 160.0 20.0 0.2 0.955 0.824 4.015 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
234 3 30 [75] 160.0 20.0 0.4 0.955 0.805 3.96 0.05 [75] 500 0.014075429453466027 0.9870991870298319 1 1
235 3 30 [100] 160.0 5.0 0.05 0.925 0.742 3.955 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
236 3 30 [100] 160.0 5.0 0.2 0.933 0.734 3.933 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
237 3 30 [100] 160.0 5.0 0.4 0.916 0.71 3.915 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
238 3 30 [100] 160.0 15.0 0.05 0.945 0.82 4.01 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
239 3 30 [100] 160.0 15.0 0.2 0.949 0.811 3.994 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
240 3 30 [100] 160.0 15.0 0.4 0.945 0.781 3.945 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
241 3 30 [100] 160.0 20.0 0.05 0.957 0.821 3.99 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
242 3 30 [100] 160.0 20.0 0.2 0.953 0.826 4.014 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
243 3 30 [100] 160.0 20.0 0.4 0.952 0.792 3.959 0.05 [100] 500 0.014075429453466027 0.9870991870298319 1 1
